resnet50,vgg19,densenet201,mobilenet
0.9136564910006361,0.9430762491131773,0.4124010295436501,0.35833778573017494
0.9136564910006361,0.9397081196520588,0.4059964072228104,0.35833778573017494
0.9313973937385124,0.9313695467143382,0.41158250816301173,0.35833778573017494
0.9313973937385124,0.9346722756033962,0.40998261666216845,0.3618856845987905
0.9075654477272985,0.9322269859451514,0.4094553079040526,0.3480995632807414
0.9220834198011273,0.9233486336980548,0.40010628605744725,0.35019150777161123
0.9101424275737106,0.9505059464538799,0.397993649018367,0.35105671976492236
0.9039928165765909,0.9313695467143382,0.4044769396995991,0.3418834996507281
0.9369547315211523,0.9627124438714981,0.3876431357902455,0.3576723012709618
0.9070676220751508,0.9661142546272278,0.4060879594530392,0.35542344023095496
0.9311234533285894,0.9695160653829575,0.4074401407230394,0.3589776746332645
0.9106109693639673,0.941277733381512,0.3933437701401021,0.35542344023095496
0.9530070428407624,0.9168689941633316,0.4024477099146484,0.35413099135738785
0.9467989323408552,0.9346722756033962,0.40332831973934063,0.35283854248382074
0.9625054519056205,0.9498125080354143,0.4105504645019737,0.3459873086491834
0.9349751424573176,0.9498125080354143,0.4003006469725871,0.340150174215436
0.962474411353121,0.9103893546286084,0.40503672544465635,0.343452603091314
0.9881194950171879,0.9214613600471644,0.40838180458934864,0.3442602298622038
0.9849216972986857,0.9329718607298219,0.396713456686585,0.34298045205602457
0.9783361336803841,0.9027882390205677,0.3992334643129578,0.33193779784270694
0.9751699973254313,0.8909504360244388,0.39165072646026283,0.33838319197557504
0.9378156770607491,0.9194993428853478,0.38935886069165865,0.3306945851167043
0.9136564910006361,0.8929753233790398,0.3915798439802197,0.33584848641770554
0.9220834198011273,0.881230976722354,0.399246958667619,0.33261917404830454
0.9433503269581568,0.9016449867128168,0.40219074923379455,0.343791400368851
0.924853261723683,0.9262356018075848,0.3950860795445512,0.343791400368851
0.9340102247110462,0.9027882390205677,0.3950156384492517,0.3463762981159852
0.9401525292396545,0.8941902557918003,0.40334179292176314,0.3344242232947122
0.9433503269581568,0.906059210901077,0.4017562856888511,0.34218525031237923
0.9189787618219989,0.897430075559162,0.4105504645019737,0.35114543445944785
0.9070676220751508,0.9423015793371201,0.4042464034131748,0.3489611958631194
0.9465481246766589,0.9238250777814903,0.39961714447595975,0.34937934108692054
0.9433503269581568,0.9171548606133928,0.39055868161707996,0.34312671237673076
0.8984288828172922,0.9171548606133928,0.4020774669189453,0.3605932357252234
0.9070676220751508,0.9049477156018747,0.4100181256134325,0.3596175635363541
0.9217181659212299,0.9049477156018747,0.39944089865116106,0.3694206615316868
0.9185830701187767,0.932096147069931,0.40636615204150134,0.36576303121949183
0.9065601299054854,0.9228674723464664,0.39942768481427154,0.3608973413425333
0.8892923179072858,0.881230976722354,0.40649590062135127,0.3539570078551769
0.9154479743163235,0.8877106162570771,0.40570275804639727,0.368115288169384
0.9245118156461881,0.8995172671400584,0.39485053526122366,0.35739348365959606
0.900918011078031,0.9296037312687033,0.4047896542311498,0.349342776006744
0.8953833611806233,0.9296037312687033,0.4032253411989623,0.3476811743825674
0.9039928165765909,0.9354979578256607,0.408105319075468,0.3576723012709618
0.9096647878846138,0.932096147069931,0.4065095862644551,0.35065911889309975
0.9337569338026501,0.8897043514985306,0.40958396153588633,0.3589776746332645
0.9123128785138703,0.8864333796180213,0.39932746766555605,0.3519388966992789
0.9091777827114172,0.9184889040470123,0.40625098872295906,0.34725466142811817
0.8886187890837918,0.8831624077375119,0.40783317786114576,0.33939707419872284
0.9086811338714247,0.911685282535553,0.3971259217760646,0.3414053409099579
0.8763195670895524,0.8818286133784692,0.40838180458934864,0.33691064874671756
0.8872321120942451,0.8617920581181844,0.3952549513311196,0.3376398408263922
0.8840970162917919,0.8719204267112953,0.39619956052586386,0.34298045205602457
0.8693042341559449,0.8602656045739467,0.38421758877718765,0.32945137239070166
0.8724088921350733,0.8804686661888571,0.38940794735431117,0.3404208964436662
0.9081745520546323,0.8585522383508228,0.39309897829667617,0.33193779784270694
0.8793943725881123,0.8871388833569545,0.3906777752251469,0.3363846741318703
0.8855439835852319,0.8818286133784692,0.4004190263063881,0.33889500752091406
0.8916935945823516,0.911685282535553,0.3971259217760646,0.34471995587024873
0.9213456792912355,0.8851313422675271,0.39846845372977574,0.3589776746332645
0.8947684000809114,0.8747513371876308,0.4031097937586083,0.3557782301178165
0.886246796270617,0.8917368000456429,0.4038871763891086,0.35144667446613315
0.8832012746339483,0.8917368000456429,0.4048031762294507,0.3668099148070812
0.8771102313606106,0.8950395289347008,0.39577300498101275,0.3596175635363541
0.9145701474916367,0.9127630839631109,0.39914528216546136,0.35058598873274666
0.8817228660724584,0.8917368000456429,0.3848799352818732,0.35612613088066136
0.8840970162917919,0.8766204639764933,0.3805443564474112,0.35144667446613315
0.8640203450953131,0.8785258844894113,0.3903748040305608,0.3443699251027334
0.8960165884516139,0.8585522383508228,0.38959693801738815,0.35105671976492236
0.8903672078966982,0.8838037747729058,0.38503257715931893,0.3476811743825674
0.8710191880872731,0.8959224366575185,0.3895334452257075,0.35105671976492236
0.9118472702263773,0.873349492095984,0.3910033827548611,0.3443699251027334
0.9209657429286412,0.8992905661186369,0.3871064428281439,0.36289379472017286
0.8771102313606106,0.8871388833569545,0.3962895737885996,0.36419916808247565
0.9209657429286412,0.8585522383508228,0.3908664040859753,0.36419916808247565
0.8886187890837918,0.8635365764544561,0.3970689371409984,0.36550454144477845
0.91501340658133,0.8553124185834612,0.39943913733556724,0.35833778573017494
0.8771102313606106,0.8553124185834612,0.3948108813490899,0.3548587781017266
0.8910368400098435,0.8804686661888571,0.38726657653720015,0.3548587781017266
0.9113723497731345,0.8946762287569047,0.3835475344126787,0.3480995632807414
0.8679736664506043,0.8771335576048084,0.38356027226522454,0.36419916808247565
0.8763195670895524,0.8569946326934375,0.3873623956070713,0.3443699251027334
0.8872321120942451,0.8587095111550636,0.387349354577592,0.35321867450545813
0.8928504520966611,0.8439107451714003,0.3851697000853723,0.3439156742990017
0.8872321120942451,0.8554067822660056,0.38894425173689817,0.3439156742990017
0.9081745520546323,0.881068985733986,0.3857923058376302,0.35542344023095496
0.8872321120942451,0.8637931232686136,0.38350846549196366,0.34978936698598767
0.8817228660724584,0.881068985733986,0.38569658686166985,0.3443699251027334
0.8848275240515868,0.8358734999792916,0.3805173428529248,0.3523240725438571
0.9177679452101389,0.8488013244878898,0.3978513720056821,0.34685635055473873
0.9177679452101389,0.8358734999792916,0.39233794062018884,0.36550454144477845
0.905514997516472,0.8776671749782563,0.40103962651240843,0.3480995632807414
0.8903672078966982,0.8439107451714003,0.3947266997060651,0.3456131378287361
0.9017789566176279,0.8358734999792916,0.3939564949626576,0.3456131378287361
0.8724088921350733,0.881068985733986,0.39087943526472346,0.3456131378287361
0.8578707340981935,0.8637931232686136,0.3863529290049423,0.3456131378287361
0.8517211231010737,0.8521040533769477,0.39241193309093264,0.3523240725438571
0.8455715121039541,0.8742653642225265,0.3894704502822115,0.34978936698598767
0.8675213612570396,0.8454985955988319,0.38496840232322044,0.35105671976492236
