Wall time,Step,Value
1678872045.7320216,960,8.0
1678872046.924022,1920,7.0
1678872048.3040218,2880,4.0
1678872049.5405638,3840,6.0
1678872050.8555634,4800,5.0
1678872052.1535552,5760,10.0
1678872053.4865556,6720,10.0
1678872054.7745564,7680,7.0
1678872056.1435566,8640,14.0
1678872057.384555,9600,7.0
1678872058.795556,10560,12.0
1678872059.9475543,11520,15.0
1678872061.4335563,12480,13.0
1678872062.4655554,13440,11.0
1678872064.1155548,14400,8.0
1678872065.1485558,15360,9.0
1678872066.4235551,16320,9.0
1678872067.804555,17280,7.0
1678872069.1215563,18240,6.0
1678872070.4795558,19200,9.0
1678872071.6415544,20160,11.0
1678872073.1335554,21120,14.0
1678872074.2535555,22080,5.0
1678872075.7935562,23040,9.0
1678872076.8805547,24000,13.0
1678872078.4955559,24960,7.0
1678872079.5565557,25920,13.0
1678872081.2465558,26880,10.0
1678872082.2715552,27840,12.0
1678872083.8905554,28800,16.0
1678872084.9375553,29760,11.0
1678872086.105088,30720,17.0
1678872087.5490875,31680,9.0
1678872088.7080867,32640,12.0
1678872090.1660876,33600,15.0
1678872091.2766674,34560,14.0
1678872092.7676666,35520,14.0
1678872093.9216666,36480,14.0
1678872095.3312051,37440,10.0
1678872096.5492048,38400,18.0
1678872098.0242052,39360,20.0
1678872099.2232041,40320,19.0
1678872100.6742053,41280,20.0
1678872101.858205,42240,15.0
1678872103.315205,43200,11.0
1678872104.462205,44160,20.0
1678872105.9672053,45120,15.0
1678872107.079205,46080,8.0
1678872108.2792048,47040,21.0
1678872109.7377143,48000,16.0
1678872110.954227,48960,22.0
1678872112.3502254,49920,15.0
1678872113.5822263,50880,15.0
1678872114.988227,51840,23.0
1678872116.1957645,52800,21.0
1678872117.6387634,53760,26.0
1678872118.8197641,54720,17.0
1678872120.269764,55680,21.0
1678872121.3897624,56640,28.0
1678872122.966764,57600,18.0
1678872124.0047636,58560,18.0
1678872125.5387638,59520,21.0
1678872126.6447632,60480,26.0
1678872127.838764,61440,25.0
1678872129.2487643,62400,22.0
1678872130.4537892,63360,22.0
1678872131.892789,64320,27.0
1678872133.016788,65280,33.0
1678872134.5633242,66240,25.0
1678872135.6488602,67200,15.0
1678872137.2238605,68160,26.0
1678872138.3798604,69120,29.0
1678872140.0588608,70080,21.0
1678872141.2979124,71040,21.0
1678872143.1989095,72000,21.0
1678872144.35591,72960,19.0
1678872145.8939106,73920,28.0
1678872147.1189163,74880,29.0
1678872148.7984467,75840,29.0
1678872150.176447,76800,28.0
1678872151.5064464,77760,32.0
1678872153.0764465,78720,22.0
1678872154.3209584,79680,20.0
1678872155.9169576,80640,25.0
1678872157.0899575,81600,18.0
1678872158.7149575,82560,19.0
1678872159.941958,83520,14.0
1678872161.6200116,84480,18.0
1678872162.7220113,85440,21.0
1678872164.3280118,86400,15.0
1678872165.5200117,87360,5.0
1678872167.2010114,88320,9.0
1678872168.4050114,89280,7.0
1678872170.1250117,90240,2.0
1678872171.3180118,91200,5.0
1678872172.6460106,92160,2.0
1678872174.2400107,93120,3.0
1678872175.5620103,94080,5.0
1678872177.105011,95040,2.0
1678872178.39101,96000,2.0
1678872179.986011,96960,4.0
1678872181.3210108,97920,2.0
1678872182.8820114,98880,3.0
1678872184.2150104,99840,3.0
1678872185.7920635,100800,2.0
1678872187.076064,101760,2.0
1678872188.6710641,102720,2.0
1678872189.9470634,103680,2.0
1678872191.5660636,104640,2.0
1678872192.8511028,105600,2.0
1678872194.5001018,106560,2.0
1678872195.7991028,107520,2.0
1678872197.0531015,108480,2.0
1678872198.700102,109440,2.0
1678872199.9541025,110400,2.0
1678872201.593103,111360,2.0
1678872202.8741028,112320,2.0
1678872204.5431023,113280,2.0
1678872205.797102,114240,2.0
1678872207.4806128,115200,2.0
1678872208.7356133,116160,2.0
1678872210.3376133,117120,2.0
1678872211.6251235,118080,3.0
1678872213.161173,119040,2.0
1678872214.468175,120000,3.0
1678872216.0151749,120960,4.0
1678872217.3351755,121920,2.0
1678872218.5862484,122880,2.0
1678872220.157248,123840,2.0
1678872221.3852482,124800,3.0
1678872223.0362473,125760,2.0
1678872224.2902484,126720,3.0
1678872225.9572484,127680,2.0
1678872227.1902483,128640,2.0
1678872228.863248,129600,3.0
1678872230.1062472,130560,2.0
1678872231.8292475,131520,3.0
1678872233.059249,132480,3.0
1678872234.753786,133440,2.0
1678872235.968786,134400,2.0
1678872237.5938265,135360,2.0
1678872238.8613374,136320,2.0
1678872240.5668478,137280,2.0
1678872241.785848,138240,2.0
1678872243.097386,139200,2.0
1678872244.7003865,140160,2.0
1678872245.931386,141120,2.0
1678872247.4863868,142080,3.0
1678872248.6763859,143040,2.0
1678872250.3013866,144000,2.0
1678872251.5273862,144960,2.0
1678872253.165386,145920,2.0
1678872254.3903859,146880,2.0
1678872255.994386,147840,2.0
1678872257.2603874,148800,2.0
1678872258.8844335,149760,2.0
1678872260.1834335,150720,2.0
1678872261.770434,151680,2.0
1678872263.0404341,152640,2.0
1678872264.2764323,153600,2.0
1678872265.8674345,154560,2.0
1678872267.0384345,155520,2.0
1678872268.7084339,156480,2.0
1678872269.8684335,157440,2.0
1678872271.5775037,158400,2.0
1678872272.7655027,159360,2.0
1678872274.4455044,160320,2.0
1678872275.6615038,161280,2.0
1678872277.3185036,162240,2.0
1678872278.5155036,163200,2.0
1678872280.218503,164160,2.0
1678872281.393504,165120,2.0
1678872283.1375027,166080,2.0
1678872284.3345037,167040,2.0
1678872285.9995036,168000,2.0
1678872287.1915035,168960,2.0
1678872288.5435035,169920,2.0
1678872290.1015038,170880,2.0
1678872291.4300141,171840,2.0
1678872292.9985545,172800,2.0
1678872294.2815537,173760,2.0
1678872295.9045548,174720,2.0
1678872297.1905606,175680,2.0
1678872298.772628,176640,2.0
1678872300.0671668,177600,2.0
1678872301.6471665,178560,2.0
1678872302.9151652,179520,2.0
1678872304.4591653,180480,2.0
1678872305.788166,181440,2.0
1678872307.3141649,182400,2.0
1678872308.659166,183360,2.0
1678872309.8626778,184320,2.0
1678872311.5326772,185280,2.0
1678872312.7371886,186240,2.0
1678872314.4306996,187200,2.0
1678872315.6357002,188160,2.0
1678872317.3576999,189120,2.0
1678872318.5426996,190080,2.0
1678872320.2637217,191040,2.0
1678872321.428722,192000,2.0
1678872323.141232,192960,2.0
1678872324.3112319,193920,2.0
1678872326.0902295,194880,2.0
1678872327.3352795,195840,2.0
1678872329.0082786,196800,2.0
1678872330.2142792,197760,2.0
1678872331.8957899,198720,2.0
1678872333.1247892,199680,2.0
1678872334.9953253,200640,2.0
1678872336.7563255,201600,2.0
1678872337.919325,202560,2.0
1678872339.7213259,203520,2.0
1678872340.8813257,204480,2.0
1678872342.6543257,205440,2.0
1678872343.8203251,206400,2.0
1678872345.5853257,207360,2.0
1678872346.7503262,208320,2.0
1678872348.5633245,209280,2.0
1678872349.760348,210240,2.0
1678872351.5963485,211200,2.0
1678872352.8103483,212160,2.0
1678872354.4563487,213120,2.0
1678872355.630348,214080,2.0
