Wall time,Step,Value
1680513598.2049923,1920,0.17261835932731628
1680513601.229991,3840,0.10406938940286636
1680513604.3269906,5760,0.13834215700626373
1680513607.3350081,7680,0.16899238526821136
1680513610.3112504,9600,0.15394678711891174
1680513613.300249,11520,0.12346819788217545
1680513616.364243,13440,0.10988997668027878
1680513619.420242,15360,0.1419314444065094
1680513622.5012426,17280,0.11419274657964706
1680513625.611203,19200,0.10748574882745743
1680513628.6783772,21120,0.13258662819862366
1680513631.6936142,23040,0.11923597753047943
1680513634.7056148,24960,0.09901228547096252
1680513637.7146337,26880,0.11541534960269928
1680513640.7915795,28800,0.07387688010931015
1680513643.5696225,30720,0.10289787501096725
1680513646.661632,32640,0.0977606400847435
1680513649.7355943,34560,0.07259716838598251
1680513652.750897,36480,0.12949366867542267
1680513655.7908971,38400,0.07503032684326172
1680513658.8038983,40320,0.07896065711975098
1680513661.863897,42240,0.12800079584121704
1680513664.982547,44160,0.08692973107099533
1680513668.0246782,46080,0.08737777173519135
1680513671.0698068,48000,0.14174377918243408
1680513674.0398066,49920,0.08458174765110016
1680513677.1509297,51840,0.12898141145706177
1680513680.218929,53760,0.0853637233376503
1680513683.3059292,55680,0.07853283733129501
1680513686.4060524,57600,0.10482706129550934
1680513689.4781733,59520,0.07926684617996216
1680513692.209211,61440,0.08238465338945389
1680513695.1783304,63360,0.05049913004040718
1680513698.2072384,65280,0.07513336092233658
1680513701.2842464,67200,0.08776376396417618
1680513704.3965242,69120,0.06876277178525925
1680513707.4696481,71040,0.06076541543006897
1680513710.534646,72960,0.07377804070711136
1680513713.5796468,74880,0.05410799756646156
1680513716.605801,76800,0.028016282245516777
1680513719.583801,78720,0.06847035139799118
1680513722.6288018,80640,0.061746466904878616
1680513725.735893,82560,0.02659955620765686
1680513728.7588947,84480,0.06711384654045105
1680513731.9191387,86400,0.04264147952198982
1680513735.1051443,88320,0.04601793736219406
1680513738.093258,90240,0.05575530603528023
1680513740.7252574,92160,0.0625649020075798
1680513743.6722713,94080,0.04760996624827385
1680513746.6772714,96000,0.039844054728746414
1680513749.7361524,97920,0.03800574317574501
1680513752.806154,99840,0.03821632266044617
1680513755.8402734,101760,0.053681034594774246
1680513758.9025252,103680,0.04293099790811539
1680513761.9965253,105600,0.04492611438035965
1680513765.1576455,107520,0.052061259746551514
1680513768.318644,109440,0.042780108749866486
1680513771.452644,111360,0.014114344492554665
1680513774.5847683,113280,0.03014518879354
1680513777.5918682,115200,0.014617452397942543
1680513780.6709921,117120,0.020285969600081444
1680513783.845078,119040,0.037806350737810135
1680513786.842138,120960,0.0026828849222511053
1680513789.581253,122880,0.028350863605737686
1680513792.6667485,124800,0.0024340194649994373
1680513795.7037487,126720,0.02078402228653431
1680513798.764877,128640,0.038234710693359375
1680513801.8948767,130560,0.005938138347119093
1680513805.0071197,132480,0.038606613874435425
1680513808.079243,134400,0.02302725240588188
1680513811.1923287,136320,0.036626335233449936
1680513814.278415,138240,0.007483491208404303
1680513817.3544161,140160,0.002091802656650543
1680513820.3094144,142080,0.00771708507090807
1680513823.2944167,144000,0.0024938159622251987
1680513826.2954147,145920,0.01290916558355093
1680513829.405415,147840,0.0
1680513832.4095366,149760,0.0032562215346843004
1680513835.427622,151680,0.008861392736434937
1680513838.219742,153600,0.0004690155037678778
1680513841.342742,155520,0.0
1680513844.4340758,157440,0.001617947593331337
1680513847.4600735,159360,0.0
1680513850.5132298,161280,0.0
1680513853.6522284,163200,0.00012647609401028603
1680513856.7263627,165120,8.571551734348759e-05
1680513859.8664036,167040,0.0
1680513862.94953,168960,0.0
1680513865.98953,170880,0.002650405513122678
1680513869.0995302,172800,0.0009964294731616974
1680513872.0965307,174720,0.0
1680513875.1965299,176640,0.000511281774379313
1680513878.2086587,178560,0.0
1680513881.2667878,180480,0.0077527910470962524
1680513884.3587885,182400,0.0024516573175787926
1680513887.2119105,184320,0.0
1680513890.2669106,186240,0.0
1680513893.2749104,188160,0.0
1680513896.465571,190080,0.003412273246794939
1680513899.5865703,192000,0.0
1680513902.6946945,193920,0.0
1680513905.7926943,195840,0.0005636574933305383
1680513908.9958155,197760,0.0
1680513912.0960226,199680,0.0
1680513915.1620228,201600,0.0
1680513918.1870239,203520,0.0
1680513921.269146,205440,0.0
1680513924.281146,207360,0.0
1680513927.343146,209280,0.0
1680513930.4233105,211200,0.0021581596229225397
1680513933.4877393,213120,0.0024901593569666147
1680513936.19974,215040,0.0
1680513939.2468975,216960,0.0005456969956867397
1680513942.3058968,218880,0.0
1680513945.4048965,220800,0.0
1680513948.4778972,222720,0.0
1680513951.5289872,224640,0.0
1680513954.6131544,226560,0.0
1680513957.58355,228480,0.0
1680513960.6705942,230400,0.0
1680513963.682442,232320,0.0003424318565521389
1680513966.7316992,234240,0.0
1680513969.8057485,236160,0.0
1680513972.832148,238080,0.0025806070771068335
1680513975.8982453,240000,0.0
1680513978.9563725,241920,0.0
1680513982.0514948,243840,0.0019461831543594599
1680513984.7594955,245760,0.0
1680513987.7810075,247680,0.0
1680513990.8765047,249600,0.0
1680513993.9245067,251520,0.0
1680513997.041635,253440,0.00045051731285639107
1680514000.1107554,255360,0.0
1680514003.1697543,257280,0.0010731109650805593
1680514006.2687554,259200,0.0
1680514009.2877545,261120,0.0
1680514012.3070252,263040,0.0
1680514015.3620305,264960,0.0
1680514018.4210312,266880,0.0
1680514021.531152,268800,0.0
1680514024.5871534,270720,0.0
1680514027.6671548,272640,0.0
1680514030.6901593,274560,0.0
1680514033.3961523,276480,0.0
1680514036.4122276,278400,0.0
1680514039.4373603,280320,0.0
1680514042.4475718,282240,0.0
1680514045.4335718,284160,0.0
1680514048.4605713,286080,0.0
1680514051.5357993,288000,0.0
1680514054.5837784,289920,0.0
1680514057.659779,291840,0.0
1680514060.7257779,293760,0.0
1680514063.7687783,295680,0.0
1680514066.7748477,297600,0.0
1680514069.8501363,299520,0.0
1680514072.8956804,301440,0.0
1680514075.9926808,303360,0.0
1680514079.1106808,305280,0.0
1680514081.8807712,307200,0.0
1680514084.9246671,309120,0.0
1680514087.9876685,311040,0.0
1680514091.030795,312960,0.0
1680514094.061242,314880,0.0
1680514097.0763257,316800,0.0
1680514100.058328,318720,0.0
1680514103.099528,320640,0.0
1680514106.1445289,322560,0.0
1680514109.1075284,324480,0.0
1680514112.1771173,326400,0.0
1680514115.4504979,328320,0.0
1680514118.589028,330240,0.0
1680514121.5951462,332160,0.0
1680514124.5661466,334080,0.0
1680514127.6311467,336000,0.0
1680514130.3121483,337920,0.0
1680514133.3322756,339840,0.0
1680514136.4333627,341760,0.0
1680514139.560476,343680,0.0
1680514142.6497111,345600,0.0
1680514145.696839,347520,0.0
1680514148.737123,349440,0.0
1680514151.7292545,351360,0.0
1680514154.787379,353280,0.0
1680514157.7954397,355200,0.0
1680514160.8999844,357120,0.0
1680514163.8919668,359040,0.0
1680514166.8699627,360960,0.0
1680514169.8539627,362880,0.0
1680514172.8470023,364800,0.0
1680514175.7650015,366720,0.0
1680514178.5350025,368640,0.0
1680514181.4856412,370560,0.0
1680514184.5736415,372480,0.0
1680514187.566641,374400,0.0
1680514190.5758448,376320,0.0
1680514193.579965,378240,0.0
1680514196.5259655,380160,0.0004342776082921773
1680514199.5439663,382080,0.007536189630627632
1680514202.4830942,384000,0.0010186918079853058
1680514205.5570142,385920,0.0
1680514208.5600684,387840,0.00023133509967010468
1680514211.5910692,389760,0.0
1680514214.645069,391680,0.00421264348551631
