Wall time,Step,Value
1679551928.9811947,1920,-6139.46826171875
1679551931.3791955,3840,-6031.82958984375
1679551934.012195,5760,-6150.42138671875
1679551936.6171958,7680,-5728.1689453125
1679551939.209195,9600,-5762.38671875
1679551941.710196,11520,-5911.1318359375
1679551944.251195,13440,-5973.98876953125
1679551946.9321961,15360,-5653.85205078125
1679551949.5041952,17280,-5711.9267578125
1679551952.0981953,19200,-6004.44140625
1679551954.7111955,21120,-5572.8359375
1679551957.2891963,23040,-5767.2158203125
1679551959.715196,24960,-5726.58935546875
1679551962.1640854,26880,-5674.060546875
1679551964.6230853,28800,-5316.94189453125
1679551966.876086,30720,-5176.296875
1679551969.3150856,32640,-5550.13525390625
1679551971.7990866,34560,-5483.169921875
1679551974.3240862,36480,-5251.2939453125
1679551976.8211179,38400,-5298.91845703125
1679551979.319086,40320,-5311.34033203125
1679551981.8320866,42240,-5390.599609375
1679551984.2790856,44160,-5316.5478515625
1679551986.6591184,46080,-5324.861328125
1679551989.151113,48000,-5418.3232421875
1679551991.6321135,49920,-5406.32763671875
1679551994.062112,51840,-5099.4013671875
1679551996.5451124,53760,-5065.3349609375
1679551999.043113,55680,-5099.41259765625
1679552001.5261126,57600,-5215.158203125
1679552004.0431128,59520,-4742.42529296875
1679552006.2351124,61440,-5053.134765625
1679552008.7281132,63360,-4673.37109375
1679552011.2051122,65280,-4675.91650390625
1679552013.6501129,67200,-4627.03466796875
1679552016.1371124,69120,-4283.30517578125
1679552018.6371112,71040,-4473.31689453125
1679552021.148149,72960,-4019.5732421875
1679552023.7071488,74880,-4033.704345703125
1679552026.30615,76800,-3868.609619140625
1679552028.869149,78720,-4016.893310546875
1679552031.4181492,80640,-3866.822265625
1679552033.9931483,82560,-3937.8935546875
1679552036.5351493,84480,-3611.331787109375
1679552039.0561488,86400,-3626.841796875
1679552041.5531492,88320,-3354.09619140625
1679552044.055149,90240,-3634.1982421875
1679552046.2661486,92160,-3501.25390625
1679552048.7727013,94080,-3115.8017578125
1679552051.298663,96000,-3516.76416015625
1679552053.7916613,97920,-3121.80322265625
1679552056.3486612,99840,-2964.020263671875
1679552058.887743,101760,-2493.682861328125
1679552061.3947425,103680,-2268.712646484375
1679552063.9687443,105600,-1868.17626953125
1679552066.5527728,107520,-1712.3677978515625
1679552069.1177764,109440,-1741.994873046875
1679552071.721779,111360,-1737.7359619140625
1679552074.3027833,113280,-1756.147216796875
1679552076.8797765,115200,-1794.16064453125
1679552079.4247773,117120,-1621.9896240234375
1679552081.975939,119040,-1584.349853515625
1679552084.5110602,120960,-1668.2325439453125
1679552086.813059,122880,-1637.541259765625
1679552089.3420577,124800,-1657.7576904296875
1679552091.886571,126720,-1655.005126953125
1679552094.4495707,128640,-1609.106689453125
1679552097.0075774,130560,-1573.6383056640625
1679552099.5975714,132480,-1508.2283935546875
1679552102.2295716,134400,-1568.9317626953125
1679552104.844571,136320,-1581.822509765625
1679552107.5055707,138240,-1676.4661865234375
1679552110.0755796,140160,-1527.34326171875
1679552112.673579,142080,-1651.1744384765625
1679552115.2145798,144000,-1612.5576171875
1679552117.7875786,145920,-1571.5274658203125
1679552120.370581,147840,-1487.90087890625
1679552122.9615803,149760,-1667.8448486328125
1679552125.4776165,151680,-1537.848876953125
1679552127.75158,153600,-1609.08447265625
1679552130.2335799,155520,-1587.9031982421875
1679552132.7345803,157440,-1631.953125
1679552135.3285806,159360,-1676.7667236328125
1679552137.867581,161280,-1564.497314453125
1679552140.4517891,163200,-1549.719482421875
1679552143.0127883,165120,-1556.0015869140625
1679552145.5517895,167040,-1510.6468505859375
1679552148.0597878,168960,-1569.6522216796875
1679552150.5466204,170880,-1532.965576171875
1679552153.1406202,172800,-1494.94482421875
1679552155.7106209,174720,-1519.4168701171875
1679552158.21662,176640,-1496.51171875
1679552160.7556207,178560,-1534.8111572265625
1679552163.4316208,180480,-1531.234619140625
1679552165.97062,182400,-1468.9456787109375
1679552168.2266204,184320,-1409.14404296875
1679552170.803711,186240,-1436.2425537109375
1679552173.3387098,188160,-1474.8138427734375
1679552175.924711,190080,-1443.78466796875
1679552178.5107098,192000,-1463.2474365234375
1679552181.1627414,193920,-1421.64599609375
1679552183.8627367,195840,-1275.8453369140625
1679552186.4917097,197760,-1290.4886474609375
1679552189.1947105,199680,-1202.0682373046875
1679552191.9397101,201600,-1190.760986328125
1679552194.6087098,203520,-1058.505126953125
1679552197.2627108,205440,-1058.0074462890625
1679552199.9408262,207360,-1068.938232421875
1679552202.5858264,209280,-1016.395263671875
1679552205.2168264,211200,-992.2246704101562
1679552207.8838267,213120,-957.5142211914062
1679552210.200827,215040,-912.5499267578125
1679552212.8888264,216960,-895.2130126953125
1679552215.5578287,218880,-913.99169921875
1679552218.2048254,220800,-881.8563232421875
1679552220.8198256,222720,-856.3309936523438
1679552223.4458272,224640,-870.3778686523438
1679552226.0608265,226560,-809.915283203125
1679552228.6868265,228480,-846.6820678710938
1679552231.3468258,230400,-816.8583984375
1679552233.864826,232320,-791.8394165039062
1679552236.4603384,234240,-800.0933227539062
1679552239.0993397,236160,-822.7536010742188
1679552241.7183387,238080,-807.9567260742188
1679552244.390339,240000,-795.1826171875
1679552247.0223384,241920,-794.7944946289062
1679552249.6153386,243840,-814.7713012695312
1679552251.977338,245760,-821.6640014648438
1679552254.555339,247680,-798.5612182617188
1679552257.2293377,249600,-798.7554931640625
1679552259.8863394,251520,-803.6355590820312
1679552262.5163388,253440,-819.0220336914062
1679552265.1744332,255360,-817.6240844726562
1679552267.8434331,257280,-773.4059448242188
1679552270.4874332,259200,-824.374267578125
1679552273.1444333,261120,-821.2305908203125
1679552275.7974334,263040,-792.368408203125
1679552278.4014325,264960,-801.7195434570312
1679552281.0794346,266880,-802.5425415039062
1679552283.7204332,268800,-777.0714111328125
1679552286.3124325,270720,-785.2259521484375
1679552288.9044335,272640,-791.5382690429688
1679552291.543433,274560,-810.00732421875
1679552293.8704333,276480,-800.804931640625
1679552296.503433,278400,-801.5005493164062
1679552299.2654324,280320,-765.8880615234375
1679552302.0564334,282240,-809.3192749023438
1679552304.7924342,284160,-796.153076171875
1679552307.4344332,286080,-792.0618286132812
1679552310.0364661,288000,-855.5686645507812
1679552312.6454332,289920,-846.9833984375
1679552315.3124316,291840,-812.405029296875
1679552317.9474325,293760,-737.2052001953125
1679552320.5574334,295680,-824.5855712890625
1679552323.1824331,297600,-730.8430786132812
1679552325.8074327,299520,-752.179443359375
1679552328.412433,301440,-821.552978515625
1679552331.0859444,303360,-746.6203002929688
1679552333.7659442,305280,-762.2468872070312
1679552336.1164553,307200,-696.5807495117188
1679552338.683456,309120,-698.6467895507812
1679552341.2884557,311040,-751.417724609375
1679552343.9164555,312960,-697.7423706054688
1679552346.509456,314880,-761.681640625
1679552349.128456,316800,-741.4094848632812
1679552351.7114558,318720,-736.7827758789062
1679552354.3594556,320640,-706.5386352539062
1679552356.986968,322560,-728.9737548828125
1679552359.5499675,324480,-690.480224609375
1679552362.199968,326400,-722.1622314453125
1679552364.9204793,328320,-742.8349609375
1679552367.645479,330240,-701.6659545898438
1679552370.2864795,332160,-681.70849609375
1679552372.9515162,334080,-673.3056640625
1679552375.5384789,336000,-730.9052734375
1679552377.8834798,337920,-712.182373046875
1679552380.5734797,339840,-721.66455078125
1679552383.1784792,341760,-707.458740234375
1679552385.8174796,343680,-705.496826171875
1679552388.45348,345600,-711.128662109375
1679552391.1104798,347520,-700.2467041015625
1679552393.7214787,349440,-711.06982421875
1679552396.230485,351360,-678.0210571289062
1679552398.746486,353280,-685.5174560546875
1679552401.3485312,355200,-733.6703491210938
1679552403.9236887,357120,-690.3663940429688
1679552406.4466517,359040,-687.0270385742188
1679552408.9356534,360960,-675.2733764648438
1679552411.420653,362880,-706.1040649414062
1679552413.9076536,364800,-681.7283325195312
1679552416.4146533,366720,-670.5858154296875
1679552418.6596928,368640,-686.62255859375
1679552421.1106942,370560,-690.7405395507812
1679552423.6747289,372480,-682.5471801757812
1679552426.1937273,374400,-696.61279296875
1679552428.6757705,376320,-666.394287109375
1679552431.1337688,378240,-712.3267822265625
1679552433.578771,380160,-682.8250732421875
1679552435.9637702,382080,-681.8795776367188
1679552438.3587706,384000,-690.9931640625
1679552440.766907,385920,-689.9459228515625
1679552443.1289067,387840,-688.9990844726562
1679552445.5049057,389760,-690.3203735351562
1679552447.8089051,391680,-685.0061645507812
1679552450.1110275,393600,-690.6683959960938
1679552452.4051495,395520,-690.0845336914062
1679552454.7125924,397440,-662.904052734375
1679552456.784592,399360,-668.8739013671875
