resnet50,vgg19,densenet201,mobilenet
0.6376420012246008,0.9568028054237365,1,0.261525286924839
0.6437432762850885,0.9869420645165443,1,0.2640632325232029
0.6067758307933808,1,1,0.2827564115166664
0.6324677363167639,1,1,0.25879097836017606
0.5822909771347046,1,1,0.2683674536347389
0.6292788318499275,1,1,0.2586751237440109
0.663290796546936,1,1,0.2359991612201929
0.9560746110452188,1,1,0.3117876545131206
0.9454002055864076,1,0.9113549603108646,0.3084300739145279
0.6131856966407403,1,1,0.2509794798910618
0.9613953833708891,1,0.7186526349180304,0.3102755750089884
0.6717222371649743,1,1,0.2349269515067339
1,1,1,0.31425486096382144
0.6040296260696442,1,1,0.2646751316708326
0.6474461899218351,1,1,0.25496478564441205
0.6168870596051216,1,1,0.2689247820568085
1,1,1,0.3189472829067707
1,1,0.8586359139718871,0.3059678686302901
1,1,1,0.3016144699573517
1,1,1,0.29803754522264003
1,1,1,0.2994101773107052
0.6970675149976757,1,1,0.24967790634155274
0.9745734165112179,0.9399811009850327,1,0.2942636890858412
0.618820305124573,0.9323343357181549,1,0.24184860504269598
0.631682142485743,0.9352893249726295,1,0.25009330154418946
0.582669825553894,0.9900309361730304,1,0.25732587783813476
0.5765733635008334,1,1,0.2624457376492023
0.65109987200737,1,1,0.22884136307716368
0.6523313076138496,1,1,0.22816557376384733
0.9529827649400041,1,1,0.3018377253609896
0.6236943269164666,1,1,0.2504571641921997
0.5875156038498879,1,1,0.26108185958325864
0.65445261054039,1,1,0.2322907348823547
0.6126806095890377,1,1,0.25460742680370807
0.9163620770215988,1,1,0.11935901789754629
0.9473988488250309,1,1,0.312775710427165
0.95198283863712,1,1,0.3209804773288965
0.9399535642958976,1,1,0.31655701595306396
0.9425614909094733,1,1,0.31768866891860964
0.6075480214772018,1,1,0.25763906332969666
0.6561212716197968,1,1,0.23946230664253235
0.5831595523071289,1,1,0.2735753287708759
0.6635409249019623,1,1,0.23372938424527645
0.5815426370811463,1,1,0.2615916899442673
0.9564077152497059,1,1,0.31234641573429106
0.945569850842158,1,1,0.304776156270504
0.6623831020331382,1,1,0.23747479979991915
0.6463049733161926,1,1,0.23311185132980344
0.9312754125788404,1,1,0.3073268733298779
0.5733035018908977,1,1,0.26350880526423454
0.5705073975026608,1,1,0.26052314092218876
0.6398809505510329,1,1,0.22837356619298457
0.5826341655979985,1,1,0.24332615465641022
0.9124537521600723,1,1,0.29597832519114015
0.5837890172885812,1,1,0.24222069046020508
0.5551040411281586,1,1,0.25714820331454274
0.9218999535586382,1,1,0.30099113955616946
0.6020153307085452,1,1,0.24828732560873032
0.568012865638733,1,1,0.2650526618885994
0.6543433776521683,1,1,0.2329546740025282
0.9381452469891971,0.9085235455650487,1,0.30707489914417263
0.9469598645302985,0.5350009436607361,1,0.31208850878477096
0.9538316512752224,1,1,0.3226448770016432
0.960845325740608,1,1,0.3271306489568949
0.5654484117507934,1,1,0.27125589851379395
0.5545955322885513,1,1,0.27321141180932523
0.5590568205070495,1,1,0.2732395387351513
0.9017696172804447,1,1,0.3098753900259733
0.556809770733118,1,1,0.2693553317320347
0.5556931944608688,1,1,0.26874275914907453
0.6370233899974823,1,1,0.2335104940116406
0.5647319837355613,1,1,0.2686555104589462
0.595737186094989,1,1,0.2526536337256432
0.5674688269329071,1,1,0.26856891064286237
0.567768217329979,1,1,0.26818359863758084
0.6425986687660217,1,1,0.23932324504852295
0.8992643146777153,1,1,0.12010884665250779
0.6453367097568512,1,1,0.23913813883066176
0.5916503270087035,1,1,0.2533666664421559
0.6035897831553998,1,1,0.26097291703820225
0.9392363580497535,1,1,0.32202109364748
0.5666184636950493,1,1,0.27119775776803495
0.5614646379196645,1,1,0.26873420681357385
0.5499251599121093,1,1,0.26146619092941287
0.630779770066738,1,1,0.23062474292278293
0.5563917980909348,1,1,0.26386579849123953
0.5597976276862621,1,1,0.2651412009549141
0.9210201867206677,1,1,0.31386130781650545
0.6312522717118264,1,1,0.2349580394411087
0.6458328830933572,1,1,0.23470862806081774
0.9247140038851145,1,0.9531385341437033,0.3154800606966019
0.6355451005840302,1,1,0.24246958871483804
0.926692873848809,1,1,0.31159580653190616
0.5498362351989746,1,1,0.26535054109573364
0.9028520474111712,1,0.968996884203453,0.31217122868537905
0.5446016034305096,1,1,0.2654139241886139
0.5490445390319825,1,1,0.2688234864497185
0.6171401569604874,1,1,0.2353269163811207
0.6183240114212036,1,1,0.2399801998025179
0.5404264780580997,1,1,0.27025813985347746
0.8954582435826997,1,0.8428938903089079,0.3207250969696045
0.6192428461074829,1,1,0.24761381310641767
0.5479019111537933,1,1,0.27528133152186873
0.888259563291395,1,0.7036635604569612,0.31927399538576606
