model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
resnet50,30,16,7535.087146759033,200,37.67543573379517,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,vgg19,10,8,6557.123489379883,26,252.19705728384164,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,30,4,2842.8292503356934,200,14.214146251678466,72490929,21517361,30396839,11125874,65986431,30407595,12.5948701,,vgg19,10,16,551.3381042480469,2,275.66905212402344,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,30,8,4965.0313358306885,200,24.82515667915344,130824761,46771034,66885492,33704441,115396604,67066226,23.57929411,,vgg19,10,16,2813.0882873535156,10,281.30882873535154,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,30,16,7612.258819580078,200,38.061294097900394,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,vgg19,10,16,5522.2633056640625,19,290.6454371402138,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,40,4,2416.244770050049,200,12.081223850250245,72453475,21518381,29968487,11592402,66518274,29933423,10.54247069,,vgg19,10,4,2584.2858505249023,23,112.36025437064792,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,40,8,3883.6721324920654,200,19.418360662460326,122126980,46772694,66812235,33646930,106610455,66762091,18.12126364,,vgg19,10,4,4071.7332153320312,35,116.33523472377232,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,40,16,6208.9848346710205,200,31.044924173355103,233261030,94363475,152404321,78609819,183959173,152885818,29.53745594,,vgg19,10,4,6434.832786560059,53,121.4119393690577,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,40,4,2414.7077131271362,200,12.073538565635682,72453475,21518381,29968487,11592402,66518274,29933423,10.54247069,,vgg19,10,8,491.28857421875,2,245.644287109375,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,40,8,3876.309825897217,200,19.381549129486086,122126980,46772694,66812235,33646930,106610455,66762091,18.12126364,,vgg19,10,8,2291.340576171875,9,254.59339735243054,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,40,16,6165.712251663208,200,30.82856125831604,233261030,94363475,152404321,78609819,183959173,152885818,29.53745594,,vgg19,10,8,4566.559234619141,17,268.62113144818477,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,40,4,2442.834557533264,200,12.214172787666321,72453475,21518381,29968487,11592402,66518274,29933423,10.54247069,,vgg19,10,16,271.5237121582031,1,271.5237121582031,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,40,8,3880.682285308838,200,19.40341142654419,122126980,46772694,66812235,33646930,106610455,66762091,18.12126364,,vgg19,10,16,1460.3983154296875,5,292.0796630859375,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,40,16,6221.588836669922,200,31.10794418334961,233261030,94363475,152404321,78609819,183959173,152885818,29.53745594,,vgg19,10,16,3993.9239501953125,13,307.2249192457933,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,50,4,2137.6073637008667,200,10.688036818504333,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,4,2276.7163467407227,20,113.83581733703613,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,50,8,3170.9562559127808,200,15.854781279563904,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,4,3316.536636352539,27,122.83469023527923,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,50,16,5281.236640930176,200,26.40618320465088,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,4,5429.46223449707,41,132.42590815846512,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,50,4,2119.847454071045,200,10.599237270355225,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,8,243.31468200683594,1,243.31468200683594,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,50,8,3143.3308811187744,200,15.716654405593872,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,8,1341.5616455078125,5,268.3123291015625,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,50,16,5237.675006866455,200,26.188375034332275,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,8,3470.165069580078,12,289.18042246500653,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,50,4,2146.8168296813965,200,10.734084148406982,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,16,267.5038146972656,1,267.5038146972656,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,50,8,3176.1008653640747,200,15.880504326820374,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,16,596.6807861328125,2,298.34039306640625,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,50,16,5303.1423988342285,200,26.51571199417114,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,16,2622.9004821777344,8,327.8625602722168,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,60,4,2098.068419456482,200,10.49034209728241,72330663,21503900,29718155,10875420,66443222,29745909,7.22552259,,vgg19,10,4,2187.521240234375,19,115.1326968544408,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,60,8,2950.0392570495605,200,14.750196285247803,121958948,46741857,65765841,32792317,107218957,65802513,13.31749696,,vgg19,10,4,3057.9707641601562,24,127.41544850667317,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,60,16,4844.372337341309,200,24.221861686706543,232842023,94325761,148162043,78253286,186854039,148102560,21.86477242,,vgg19,10,4,5043.510070800781,36,140.09750196668836,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,60,4,2115.266686439514,200,10.57633343219757,72330663,21503900,29718155,10875420,66443222,29745909,7.22552259,,vgg19,10,8,242.57554626464844,1,242.57554626464844,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,60,8,2915.3541774749756,200,14.576770887374877,121958948,46741857,65765841,32792317,107218957,65802513,13.31749696,,vgg19,10,8,826.3895874023438,3,275.46319580078125,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,60,16,4791.840438842773,200,23.959202194213866,232842023,94325761,148162043,78253286,186854039,148102560,21.86477242,,vgg19,10,8,2780.5611267089844,9,308.9512363009983,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,60,4,2090.1402225494385,200,10.450701112747192,72330663,21503900,29718155,10875420,66443222,29745909,7.22552259,,vgg19,10,16,267.13970947265625,1,267.13970947265625,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,60,8,2940.777313232422,200,14.70388656616211,121958948,46741857,65765841,32792317,107218957,65802513,13.31749696,,vgg19,10,16,286.85516357421875,1,286.85516357421875,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,60,16,4855.543922424316,200,24.277719612121583,232842023,94325761,148162043,78253286,186854039,148102560,21.86477242,,vgg19,10,16,1753.8630676269531,5,350.7726135253906,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,70,4,2063.891460418701,200,10.319457302093506,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,4,2197.0195541381836,19,115.63260811253598,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,70,8,2876.0091247558594,200,14.380045623779298,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,4,3002.3129119873047,23,130.53534399944803,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,70,16,4715.118421554565,200,23.575592107772827,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,4,4927.983169555664,34,144.94068145751953,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,70,4,2152.468894958496,200,10.76234447479248,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,8,249.90272521972656,1,249.90272521972656,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,70,8,2841.253185272217,200,14.206265926361084,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,8,824.3963775634766,3,274.7987925211589,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,70,16,4678.141820907593,200,23.390709104537965,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,8,2255.8138427734375,7,322.25912039620533,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,70,4,2072.9197721481323,200,10.364598860740662,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,16,267.1919860839844,1,267.1919860839844,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,70,8,2887.066143989563,200,14.435330719947816,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,16,271.7571716308594,1,271.7571716308594,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,70,16,4729.954763412476,200,23.64977381706238,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,16,1470.5976257324219,4,367.64940643310547,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,80,4,2072.5918712615967,200,10.362959356307984,72104517,21506430,29837093,11257672,66143728,29781584,6.734853768,,vgg19,10,4,2198.938056945801,19,115.73358194451583,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,80,8,2647.0421390533447,200,13.235210695266723,125575356,46734278,65200877,32754015,111471541,65095562,12.10230109,,vgg19,10,4,2720.2418823242188,20,136.01209411621093,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,80,16,4423.311933517456,200,22.116559667587282,237443654,94293747,146059967,76980978,193454800,145903253,19.84012636,,vgg19,10,4,4545.649200439453,29,156.74652415308458,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,80,4,2169.2750396728516,200,10.846375198364258,72104517,21506430,29837093,11257672,66143728,29781584,6.734853768,,vgg19,10,8,246.65087890625,1,246.65087890625,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,80,8,2627.656991958618,200,13.13828495979309,125575356,46734278,65200877,32754015,111471541,65095562,12.10230109,,vgg19,10,8,547.8609313964844,2,273.9304656982422,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,80,16,4377.926029205322,200,21.88963014602661,237443654,94293747,146059967,76980978,193454800,145903253,19.84012636,,vgg19,10,8,1744.8764953613281,5,348.9752990722656,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,80,4,2088.8634548187256,200,10.444317274093628,72104517,21506430,29837093,11257672,66143728,29781584,6.734853768,,vgg19,10,16,267.4374084472656,1,267.4374084472656,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
