113,0
0,13
100,0
100,0
100,0
100,0
100,0
113,0
0,13
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
0,13
100,0
0,13
100,0
100,0
100,0
100,0
100,0
0,13
0,13
100,0
100,0
100,0
100,0
113,0
0,13
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
0,13
100,0
0,13
100,0
0,13
100,0
0,13
100,0
100,0
0,13
100,0
100,0
0,13
0,13
100,0
100,0
0,13
100,0
0,13
100,0
0,13
100,0
0,13
13,0
113,0
113,0
113,0
0,13
0,13
100,0
100,0
0,13
0,13
100,0
0,13
100,0
0,13
100,0
100,0
0,13
100,0
100,0
0,13
100,0
113,0
0,13
0,13
100,0
100,0
100,0
100,0
100,0
0,13
13,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
0,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
0,13
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
