mobilenet,30,8,657.6885695787671,641.2463553392979
densenet201,30,16,137.32134509995433,133.88831147245546
resnet50,20,16,221.59514164884857,216.05526310762735
vgg19,20,16,102.16400821989839,99.60990801440093
