vgg19,0,19,densenet201,0,19,resnet50,0,21,mobilenet,1,18
vgg19,0,25,densenet201,0,19,resnet50,1,21,mobilenet,1,18
vgg19,0,19,densenet201,0,19,resnet50,0,21,mobilenet,1,19
vgg19,0,24,densenet201,0,19,resnet50,1,21,mobilenet,1,19
vgg19,0,19,densenet201,0,19,resnet50,0,21,mobilenet,1,19
vgg19,0,24,densenet201,0,19,resnet50,1,21,mobilenet,1,19
vgg19,0,19,densenet201,0,19,resnet50,0,21,mobilenet,1,20
vgg19,0,24,densenet201,0,19,resnet50,1,21,mobilenet,1,20
vgg19,0,19,densenet201,0,19,resnet50,0,20,mobilenet,1,19
vgg19,0,24,densenet201,0,19,resnet50,1,20,mobilenet,1,19
vgg19,0,19,densenet201,0,19,resnet50,0,20,mobilenet,1,19
vgg19,0,24,densenet201,0,19,resnet50,1,20,mobilenet,1,19
vgg19,0,19,densenet201,0,19,resnet50,0,21,mobilenet,1,19
vgg19,0,24,densenet201,0,19,resnet50,1,21,mobilenet,1,19
vgg19,0,19,densenet201,0,19,resnet50,0,21,mobilenet,1,19
vgg19,0,24,densenet201,0,19,resnet50,1,21,mobilenet,1,19
vgg19,0,18,densenet201,0,19,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,19,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,19,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,19,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,19,resnet50,0,20,mobilenet,1,18
vgg19,0,23,densenet201,0,19,resnet50,1,20,mobilenet,1,18
vgg19,0,18,densenet201,0,18,resnet50,0,20,mobilenet,1,18
vgg19,0,22,densenet201,0,18,resnet50,0,19,mobilenet,1,18
vgg19,0,26,densenet201,0,18,resnet50,1,19,mobilenet,1,18
vgg19,0,18,densenet201,0,18,resnet50,0,19,mobilenet,1,18
vgg19,0,22,densenet201,0,18,resnet50,0,20,mobilenet,1,18
vgg19,0,27,densenet201,0,18,resnet50,1,20,mobilenet,1,18
vgg19,0,18,densenet201,0,19,resnet50,0,20,mobilenet,1,18
vgg19,0,23,densenet201,0,19,resnet50,1,20,mobilenet,1,18
vgg19,0,18,densenet201,0,19,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,19,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,19,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,19,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,19,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,18,resnet50,1,19,mobilenet,1,19
vgg19,0,18,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,22,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,27,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,22,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,27,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,22,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,27,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,22,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,26,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,18,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,21,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,25,densenet201,0,17,resnet50,0,19,mobilenet,1,19
vgg19,0,29,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,20,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,23,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,17,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,21,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,25,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,17,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,21,densenet201,0,18,resnet50,0,20,mobilenet,1,19
vgg19,0,25,densenet201,0,18,resnet50,1,20,mobilenet,1,19
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,21,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,25,densenet201,0,18,resnet50,1,19,mobilenet,1,19
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,21,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,24,densenet201,0,18,resnet50,1,19,mobilenet,1,19
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,21,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,25,densenet201,0,18,resnet50,1,19,mobilenet,1,19
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,21,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,25,densenet201,0,18,resnet50,1,19,mobilenet,1,19
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,19
vgg19,0,21,densenet201,0,17,resnet50,0,19,mobilenet,1,19
vgg19,0,25,densenet201,0,17,resnet50,0,19,mobilenet,1,19
vgg19,0,29,densenet201,0,17,resnet50,1,18,mobilenet,1,19
vgg19,0,20,densenet201,0,17,resnet50,0,18,mobilenet,1,19
vgg19,0,23,densenet201,0,17,resnet50,0,18,mobilenet,1,19
vgg19,0,27,densenet201,0,17,resnet50,1,18,mobilenet,1,19
vgg19,0,17,densenet201,0,17,resnet50,0,18,mobilenet,0,19
vgg19,0,20,densenet201,0,19,resnet50,0,18,mobilenet,1,19
vgg19,0,23,densenet201,0,17,resnet50,0,17,mobilenet,1,19
vgg19,0,26,densenet201,0,17,resnet50,0,17,mobilenet,1,19
vgg19,0,28,densenet201,0,18,resnet50,1,18,mobilenet,1,19
vgg19,0,19,densenet201,0,18,resnet50,0,18,mobilenet,1,20
vgg19,0,23,densenet201,0,18,resnet50,1,20,mobilenet,1,21
vgg19,0,18,densenet201,0,19,resnet50,0,21,mobilenet,1,22
vgg19,0,25,densenet201,0,19,resnet50,1,22,mobilenet,1,24
vgg19,0,21,densenet201,0,19,resnet50,1,24,mobilenet,1,26
vgg19,0,22,densenet201,0,19,resnet50,1,26,mobilenet,1,27
vgg19,0,23,densenet201,0,19,resnet50,1,27,mobilenet,1,28
vgg19,0,24,densenet201,0,19,resnet50,1,28,mobilenet,1,30
vgg19,0,25,densenet201,0,19,resnet50,1,29,mobilenet,1,30
vgg19,0,25,densenet201,0,18,resnet50,1,29,mobilenet,1,31
vgg19,0,25,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,26,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,26,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,26,densenet201,0,18,resnet50,1,27,mobilenet,1,30
vgg19,0,26,densenet201,0,18,resnet50,1,27,mobilenet,1,30
vgg19,0,27,densenet201,0,18,resnet50,1,27,mobilenet,1,30
vgg19,0,27,densenet201,0,18,resnet50,1,27,mobilenet,1,30
vgg19,0,28,densenet201,0,18,resnet50,1,27,mobilenet,1,30
vgg19,0,28,densenet201,0,18,resnet50,1,27,mobilenet,1,30
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,29
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,29
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,29
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,29
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,29
vgg19,0,28,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,28,densenet201,0,17,resnet50,1,28,mobilenet,1,30
vgg19,0,27,densenet201,0,17,resnet50,1,28,mobilenet,1,30
vgg19,0,27,densenet201,0,18,resnet50,1,28,mobilenet,1,30
vgg19,0,26,densenet201,0,18,resnet50,1,28,mobilenet,1,29
vgg19,0,25,densenet201,0,19,resnet50,1,28,mobilenet,1,29
vgg19,0,25,densenet201,0,20,resnet50,1,28,mobilenet,1,29
vgg19,0,24,densenet201,0,21,resnet50,1,28,mobilenet,1,29
vgg19,0,23,densenet201,0,22,resnet50,1,28,mobilenet,1,29
vgg19,0,23,densenet201,0,23,resnet50,1,28,mobilenet,1,29
vgg19,0,22,densenet201,0,24,resnet50,1,28,mobilenet,1,29
densenet201,0,26,vgg19,0,21,resnet50,1,28,mobilenet,1,29
densenet201,0,28,vgg19,0,20,resnet50,1,29,mobilenet,1,29
densenet201,0,31,vgg19,0,19,resnet50,1,28,mobilenet,1,29
densenet201,0,34,vgg19,0,18,resnet50,1,28,mobilenet,1,29
densenet201,0,38,vgg19,0,18,resnet50,1,28,mobilenet,1,28
densenet201,0,42,vgg19,0,17,resnet50,1,28,mobilenet,1,27
densenet201,0,46,vgg19,0,17,resnet50,1,27,mobilenet,1,26
densenet201,0,50,vgg19,0,17,resnet50,1,27,mobilenet,1,25
vgg19,0,17,densenet201,0,55,resnet50,1,27,mobilenet,1,24
vgg19,0,17,densenet201,0,59,resnet50,1,26,mobilenet,1,23
vgg19,0,17,resnet50,0,26,densenet201,0,64,mobilenet,1,22
vgg19,0,20,resnet50,0,25,mobilenet,0,21,densenet201,0,71
vgg19,0,23,resnet50,0,25,mobilenet,0,21,densenet201,0,74
vgg19,0,26,resnet50,0,25,mobilenet,0,20,densenet201,0,74
vgg19,0,29,resnet50,0,24,mobilenet,0,20,densenet201,0,74
vgg19,0,31,resnet50,0,24,mobilenet,0,20,densenet201,0,74
vgg19,0,33,resnet50,0,23,mobilenet,0,20,densenet201,0,74
vgg19,0,36,resnet50,0,23,mobilenet,0,20,densenet201,0,74
vgg19,0,38,resnet50,0,22,mobilenet,0,20,densenet201,0,74
vgg19,0,40,resnet50,0,21,mobilenet,0,20,densenet201,0,74
vgg19,0,42,resnet50,0,20,mobilenet,0,20,densenet201,0,75
vgg19,0,45,resnet50,0,20,mobilenet,0,21,densenet201,0,75
vgg19,0,48,resnet50,0,19,mobilenet,0,21,densenet201,0,75
vgg19,0,51,resnet50,0,19,mobilenet,0,21,densenet201,0,74
vgg19,0,54,resnet50,0,19,mobilenet,0,22,densenet201,0,74
vgg19,0,57,resnet50,0,18,mobilenet,0,22,densenet201,0,74
vgg19,0,60,resnet50,0,18,mobilenet,0,22,densenet201,0,73
vgg19,0,63,resnet50,0,18,mobilenet,0,22,densenet201,0,73
vgg19,0,64,resnet50,0,18,mobilenet,0,22,densenet201,0,72
vgg19,0,64,resnet50,0,19,mobilenet,0,22,densenet201,0,71
vgg19,0,64,resnet50,0,19,mobilenet,0,22,densenet201,0,71
vgg19,0,64,resnet50,0,19,mobilenet,0,21,densenet201,1,70
vgg19,0,64,resnet50,0,18,mobilenet,0,21,densenet201,1,70
vgg19,0,64,resnet50,0,19,densenet201,0,69,mobilenet,1,21
vgg19,0,64,resnet50,0,19,densenet201,0,69,mobilenet,1,21
vgg19,0,65,resnet50,0,19,densenet201,0,69,mobilenet,1,21
vgg19,0,65,resnet50,0,19,densenet201,0,69,mobilenet,1,21
vgg19,0,65,resnet50,0,18,densenet201,0,69,mobilenet,1,21
vgg19,0,65,resnet50,0,18,densenet201,0,69,mobilenet,1,21
vgg19,0,65,resnet50,0,18,densenet201,0,69,mobilenet,1,21
vgg19,0,65,resnet50,0,18,densenet201,0,68,mobilenet,1,21
vgg19,0,64,resnet50,0,18,densenet201,0,68,mobilenet,1,21
vgg19,0,64,resnet50,0,18,densenet201,0,68,mobilenet,1,21
vgg19,0,64,resnet50,0,18,densenet201,0,67,mobilenet,1,21
vgg19,0,64,resnet50,0,18,densenet201,0,67,mobilenet,1,21
vgg19,0,64,resnet50,0,19,densenet201,1,66,mobilenet,1,21
vgg19,0,54,densenet201,0,62,resnet50,1,19,mobilenet,1,20
vgg19,0,45,densenet201,0,57,resnet50,1,18,mobilenet,1,20
vgg19,0,35,resnet50,0,18,mobilenet,0,20,densenet201,1,51
vgg19,0,37,resnet50,0,18,mobilenet,0,20,densenet201,1,49
vgg19,0,40,resnet50,0,19,densenet201,1,47,mobilenet,1,20
vgg19,0,31,resnet50,0,18,mobilenet,0,21,densenet201,1,41
vgg19,0,34,resnet50,0,18,mobilenet,0,21,densenet201,1,39
vgg19,0,37,resnet50,0,19,mobilenet,0,21,densenet201,1,37
vgg19,0,40,resnet50,0,19,densenet201,1,35,mobilenet,1,21
vgg19,0,31,densenet201,0,29,resnet50,1,19,mobilenet,1,21
vgg19,0,21,densenet201,0,24,resnet50,1,19,mobilenet,1,21
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,20,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,24,densenet201,0,18,resnet50,1,20,mobilenet,1,21
vgg19,0,17,densenet201,0,18,resnet50,0,20,mobilenet,1,21
vgg19,0,20,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,23,densenet201,0,18,resnet50,1,19,mobilenet,1,21
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,20
vgg19,0,20,densenet201,0,18,resnet50,0,19,mobilenet,1,20
vgg19,0,23,densenet201,0,18,resnet50,1,19,mobilenet,1,21
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,20,densenet201,0,18,resnet50,0,20,mobilenet,1,21
vgg19,0,23,densenet201,0,18,resnet50,1,20,mobilenet,1,21
vgg19,0,17,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,20,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,23,densenet201,0,19,resnet50,1,19,mobilenet,1,21
vgg19,0,17,densenet201,0,19,resnet50,0,19,mobilenet,1,21
vgg19,0,20,densenet201,0,19,resnet50,0,19,mobilenet,1,21
vgg19,0,23,densenet201,0,19,resnet50,1,19,mobilenet,1,21
vgg19,0,17,densenet201,0,19,resnet50,0,18,mobilenet,1,21
vgg19,0,19,densenet201,0,19,resnet50,0,18,mobilenet,1,21
vgg19,0,22,densenet201,0,18,resnet50,0,18,mobilenet,1,20
vgg19,0,25,densenet201,0,18,resnet50,1,18,mobilenet,1,20
vgg19,0,16,densenet201,0,18,resnet50,0,18,mobilenet,1,20
vgg19,0,18,densenet201,0,18,resnet50,0,18,mobilenet,1,20
vgg19,0,20,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,23,densenet201,0,18,resnet50,1,19,mobilenet,1,21
vgg19,0,16,densenet201,0,18,resnet50,0,19,mobilenet,1,21
vgg19,0,19,densenet201,0,18,resnet50,0,19,mobilenet,1,21
