3883,199
3883,175
3883,11
3883,191
3883,79
3883,110
3883,120
3883,120
3883,152
3883,105
3883,158
3883,183
3883,115
3883,18
3883,191
3883,173
3883,190
3883,181
3883,83
3883,154
3883,120
3883,138
3883,243
3883,30
3883,249
3883,213
3883,75
3883,190
3883,14
3883,189
3883,189
3883,244
3883,138
3883,251
3883,248
3883,147
3883,95
3883,69
3883,251
3883,120
3883,234
3883,118
3883,119
3883,241
3883,42
3883,237
3883,158
3883,252
3883,3
3883,175
3883,247
3883,181
3883,189
3883,116
3883,59
3883,180
3883,186
3883,223
3883,120
3883,120
3883,23
3883,62
3883,143
3883,59
3883,163
3883,158
3883,248
3883,59
3883,122
3883,219
3883,250
3883,158
3883,183
3883,189
3883,230
3883,251
3883,170
3883,234
3883,234
3883,15
3883,135
3883,193
3883,187
3883,120
3883,107
3883,38
3883,166
3883,175
3883,244
3883,120
3883,63
3883,61
3883,116
3883,197
3883,163
3883,126
3883,252
3883,105
3883,231
3883,211
3883,191
3883,16
3883,126
3883,191
3883,234
3883,155
3883,180
3883,189
3883,107
3883,59
3883,81
3883,81
3883,49
3883,213
3883,252
3883,120
3883,9
3883,206
3883,59
3883,148
3883,252
3883,253
3883,48
3883,232
3883,253
3883,61
3883,49
3883,94
3883,19
3883,104
3883,179
3883,192
3883,233
3883,252
3883,120
3883,114
3883,118
3883,246
3883,105
3883,249
3883,59
3883,120
3883,158
3883,155
3883,152
3883,235
3883,48
3883,189
3883,249
3883,214
3883,220
3883,158
3883,220
3883,15
3883,129
3883,61
3883,130
3883,225
3883,120
3883,234
3883,189
3883,206
3883,215
3883,214
3883,235
3883,52
3883,98
3883,199
3883,181
3883,210
3883,189
3883,57
3883,228
3883,70
3883,237
3883,189
3883,166
3883,31
3883,234
3883,125
3883,245
3883,202
3883,76
3883,234
3883,99
3883,116
3883,152
3883,235
3883,201
3883,200
3883,119
3883,48
3883,59
3883,90
3883,184
3883,59
3883,219
3883,86
3883,189
3883,219
3883,122
3883,244
3883,117
3883,198
3883,120
3883,25
3883,250
3883,158
3883,234
3883,139
3883,184
3883,245
3883,166
3883,119
3883,122
3883,253
3883,226
3883,115
3883,154
3883,166
3883,58
3883,23
3883,245
3883,164
3883,197
3883,8
3883,130
3883,214
3883,80
3883,245
3883,135
3883,59
3883,190
3883,120
3883,138
3883,107
3883,120
3883,121
3883,76
3883,154
