,data,x
184,-578.345362,61
185,-531.3178251,61
186,-557.014803,62
187,-578.345362,62
188,-531.3178251,62
189,-557.014803,63
190,-578.345362,63
191,-531.3178251,63
192,-557.014803,64
193,-578.345362,64
194,-531.3178251,64
195,-557.014803,65
196,-578.345362,65
197,-531.3178251,65
198,-557.014803,66
199,-578.345362,66
200,-531.3178251,66
201,-557.014803,67
202,-578.345362,67
203,-531.3178251,67
204,-557.014803,68
205,-578.345362,68
206,-531.3178251,68
207,-557.014803,69
208,-578.345362,69
209,-531.3178251,69
210,-557.014803,70
211,-578.345362,70
212,-531.3178251,70
213,-557.014803,71
214,-578.345362,71
215,-531.3178251,71
216,-557.014803,72
217,-578.345362,72
218,-531.3178251,72
219,-557.014803,73
220,-578.345362,73
221,-531.3178251,73
222,-557.014803,74
223,-578.345362,74
224,-531.3178251,74
225,-557.014803,75
226,-578.345362,75
227,-531.3178251,75
228,-557.014803,76
229,-578.345362,76
230,-531.3178251,76
231,-557.014803,77
232,-578.345362,77
233,-531.3178251,77
234,-557.014803,78
235,-578.345362,78
236,-531.3178251,78
237,-557.014803,79
238,-578.345362,79
239,-531.3178251,79
240,-557.014803,80
241,-578.345362,80
242,-531.3178251,80
243,-557.014803,81
244,-578.345362,81
245,-531.3178251,81
246,-557.014803,82
247,-578.345362,82
248,-531.3178251,82
249,-557.014803,83
250,-578.345362,83
251,-531.3178251,83
252,-557.014803,84
253,-578.345362,84
254,-531.3178251,84
255,-557.014803,85
256,-578.345362,85
257,-531.3178251,85
258,-557.014803,86
259,-578.345362,86
260,-531.3178251,86
261,-557.014803,87
262,-578.345362,87
263,-531.3178251,87
264,-557.014803,88
265,-578.345362,88
266,-531.3178251,88
267,-557.014803,89
268,-578.345362,89
269,-531.3178251,89
270,-557.014803,90
271,-578.345362,90
272,-531.3178251,90
273,-557.014803,91
274,-578.345362,91
275,-531.3178251,91
276,-557.014803,92
277,-578.345362,92
278,-531.3178251,92
279,-557.014803,93
280,-578.345362,93
281,-531.3178251,93
282,-557.014803,94
283,-578.345362,94
284,-531.3178251,94
285,-557.014803,95
286,-578.345362,95
287,-531.3178251,95
288,-557.014803,96
289,-578.345362,96
290,-531.3178251,96
291,-557.014803,97
292,-578.345362,97
293,-531.3178251,97
294,-557.014803,98
295,-578.345362,98
296,-531.3178251,98
297,-557.014803,99
298,-578.345362,99
299,-531.3178251,99
300,-557.014803,100
301,-578.345362,100
302,-531.3178251,100
303,-557.014803,101
304,-578.345362,101
305,-531.3178251,101
306,-557.014803,102
307,-578.345362,102
308,-531.3178251,102
309,-557.014803,103
310,-578.345362,103
311,-531.3178251,103
312,-557.014803,104
313,-578.345362,104
314,-531.3178251,104
315,-557.014803,105
316,-578.345362,105
317,-531.3178251,105
318,-557.014803,106
319,-578.345362,106
320,-531.3178251,106
321,-557.014803,107
322,-578.345362,107
323,-531.3178251,107
324,-557.014803,108
325,-578.345362,108
326,-531.3178251,108
327,-557.014803,109
328,-578.345362,109
329,-531.3178251,109
330,-557.014803,110
331,-578.345362,110
332,-531.3178251,110
333,-557.014803,111
334,-578.345362,111
335,-531.3178251,111
336,-557.014803,112
337,-578.345362,112
338,-531.3178251,112
339,-557.014803,113
340,-578.345362,113
341,-531.3178251,113
342,-557.014803,114
343,-578.345362,114
344,-531.3178251,114
345,-557.014803,115
346,-578.345362,115
347,-531.3178251,115
348,-557.014803,116
349,-578.345362,116
350,-531.3178251,116
351,-557.014803,117
352,-578.345362,117
353,-531.3178251,117
354,-557.014803,118
355,-578.345362,118
356,-531.3178251,118
357,-557.014803,119
358,-578.345362,119
359,-531.3178251,119
360,-557.014803,120
361,-578.345362,120
362,-531.3178251,120
363,-557.014803,121
364,-578.345362,121
365,-531.3178251,121
366,-557.014803,122
367,-578.345362,122
368,-531.3178251,122
369,-557.014803,123
370,-578.345362,123
371,-531.3178251,123
372,-557.014803,124
373,-578.345362,124
374,-531.3178251,124
375,-557.014803,125
376,-578.345362,125
377,-531.3178251,125
378,-557.014803,126
379,-578.345362,126
380,-531.3178251,126
381,-557.014803,127
382,-578.345362,127
383,-531.3178251,127
384,-557.014803,128
385,-578.345362,128
386,-531.3178251,128
387,-557.014803,129
388,-578.345362,129
389,-531.3178251,129
390,-557.014803,130
391,-578.345362,130
392,-531.3178251,130
393,-557.014803,131
394,-578.345362,131
395,-531.3178251,131
396,-557.014803,132
397,-578.345362,132
398,-531.3178251,132
399,-557.014803,133
400,-578.345362,133
401,-531.3178251,133
402,-557.014803,134
403,-578.345362,134
404,-531.3178251,134
405,-557.014803,135
406,-578.345362,135
407,-531.3178251,135
408,-557.014803,136
409,-578.345362,136
410,-531.3178251,136
411,-557.014803,137
412,-578.345362,137
413,-531.3178251,137
414,-557.014803,138
415,-578.345362,138
416,-531.3178251,138
417,-557.014803,139
418,-578.345362,139
419,-531.3178251,139
420,-557.014803,140
421,-578.345362,140
422,-531.3178251,140
423,-557.014803,141
424,-578.345362,141
425,-531.3178251,141
426,-557.014803,142
427,-578.345362,142
428,-531.3178251,142
429,-557.014803,143
430,-578.345362,143
431,-531.3178251,143
432,-557.014803,144
433,-578.345362,144
434,-531.3178251,144
435,-557.014803,145
436,-578.345362,145
437,-531.3178251,145
438,-557.014803,146
439,-578.345362,146
440,-531.3178251,146
441,-557.014803,147
442,-578.345362,147
443,-531.3178251,147
444,-557.014803,148
445,-578.345362,148
446,-531.3178251,148
447,-557.014803,149
448,-578.345362,149
449,-531.3178251,149
450,-557.014803,150
451,-578.345362,150
452,-531.3178251,150
453,-557.014803,151
454,-578.345362,151
455,-531.3178251,151
456,-557.014803,152
457,-578.345362,152
458,-531.3178251,152
459,-557.014803,153
460,-578.345362,153
461,-531.3178251,153
462,-557.014803,154
463,-578.345362,154
464,-531.3178251,154
465,-557.014803,155
466,-578.345362,155
467,-531.3178251,155
468,-557.014803,156
469,-578.345362,156
470,-531.3178251,156
471,-557.014803,157
472,-578.345362,157
473,-531.3178251,157
474,-557.014803,158
475,-578.345362,158
476,-531.3178251,158
477,-557.014803,159
478,-578.345362,159
479,-531.3178251,159
480,-557.014803,160
481,-578.345362,160
482,-531.3178251,160
483,-557.014803,161
484,-578.345362,161
485,-531.3178251,161
486,-557.014803,162
487,-578.345362,162
488,-531.3178251,162
489,-557.014803,163
490,-578.345362,163
491,-531.3178251,163
492,-557.014803,164
493,-578.345362,164
494,-531.3178251,164
495,-557.014803,165
496,-578.345362,165
497,-531.3178251,165
498,-557.014803,166
499,-578.345362,166
500,-531.3178251,166
501,-557.014803,167
502,-578.345362,167
503,-531.3178251,167
504,-557.014803,168
505,-578.345362,168
506,-531.3178251,168
507,-557.014803,169
508,-578.345362,169
509,-531.3178251,169
510,-557.014803,170
511,-578.345362,170
512,-531.3178251,170
513,-557.014803,171
514,-578.345362,171
515,-531.3178251,171
516,-557.014803,172
517,-578.345362,172
518,-531.3178251,172
519,-557.014803,173
520,-578.345362,173
521,-531.3178251,173
522,-557.014803,174
523,-578.345362,174
524,-531.3178251,174
525,-557.014803,175
526,-578.345362,175
527,-531.3178251,175
528,-557.014803,176
529,-578.345362,176
530,-531.3178251,176
531,-557.014803,177
532,-578.345362,177
533,-531.3178251,177
534,-557.014803,178
535,-578.345362,178
536,-531.3178251,178
537,-557.014803,179
538,-578.345362,179
539,-531.3178251,179
540,-557.014803,180
541,-578.345362,180
542,-531.3178251,180
543,-557.014803,181
544,-578.345362,181
545,-531.3178251,181
546,-557.014803,182
547,-578.345362,182
548,-531.3178251,182
549,-557.014803,183
550,-578.345362,183
551,-531.3178251,183
552,-557.014803,184
553,-578.345362,184
554,-531.3178251,184
555,-557.014803,185
556,-578.345362,185
557,-531.3178251,185
558,-557.014803,186
559,-578.345362,186
560,-531.3178251,186
561,-557.014803,187
562,-578.345362,187
563,-531.3178251,187
564,-557.014803,188
565,-578.345362,188
566,-531.3178251,188
567,-557.014803,189
568,-578.345362,189
569,-531.3178251,189
570,-557.014803,190
571,-578.345362,190
572,-531.3178251,190
573,-557.014803,191
574,-578.345362,191
575,-531.3178251,191
576,-557.014803,192
577,-578.345362,192
578,-531.3178251,192
579,-557.014803,193
580,-578.345362,193
581,-531.3178251,193
582,-557.014803,194
583,-578.345362,194
584,-531.3178251,194
585,-557.014803,195
586,-578.345362,195
587,-531.3178251,195
588,-557.014803,196
589,-578.345362,196
590,-531.3178251,196
591,-557.014803,197
592,-578.345362,197
593,-531.3178251,197
594,-557.014803,198
595,-578.345362,198
596,-531.3178251,198
597,-557.014803,199
598,-578.345362,199
599,-531.3178251,199
600,-557.014803,200
601,-578.345362,200
602,-531.3178251,200
603,-557.014803,201
604,-578.345362,201
605,-531.3178251,201
606,-557.014803,202
607,-578.345362,202
608,-531.3178251,202
609,-557.014803,203
610,-578.345362,203
611,-531.3178251,203
612,-557.014803,204
613,-578.345362,204
614,-531.3178251,204
615,-557.014803,205
616,-578.345362,205
617,-531.3178251,205
618,-557.014803,206
619,-578.345362,206
620,-531.3178251,206
621,-557.014803,207
622,-578.345362,207
623,-531.3178251,207
624,-557.014803,208
625,-578.345362,208
626,-531.3178251,208
627,-557.014803,209
628,-578.345362,209
629,-531.3178251,209
630,-557.014803,210
631,-578.345362,210
632,-531.3178251,210
633,-557.014803,211
634,-578.345362,211
635,-531.3178251,211
636,-557.014803,212
637,-578.345362,212
638,-531.3178251,212
639,-557.014803,213
640,-578.345362,213
641,-531.3178251,213
642,-557.014803,214
643,-578.345362,214
644,-531.3178251,214
645,-557.014803,215
646,-578.345362,215
647,-531.3178251,215
648,-557.014803,216
649,-578.345362,216
650,-531.3178251,216
651,-557.014803,217
652,-578.345362,217
653,-531.3178251,217
654,-557.014803,218
655,-578.345362,218
656,-531.3178251,218
657,-557.014803,219
658,-578.345362,219
659,-531.3178251,219
660,-557.014803,220
661,-578.345362,220
662,-531.3178251,220
663,-557.014803,221
664,-578.345362,221
665,-531.3178251,221
666,-557.014803,222
667,-578.345362,222
668,-531.3178251,222
669,-557.014803,223
670,-578.345362,223
671,-531.3178251,223
672,-557.014803,224
673,-578.345362,224
674,-531.3178251,224
675,-557.014803,225
676,-578.345362,225
677,-531.3178251,225
678,-557.014803,226
679,-578.345362,226
680,-531.3178251,226
681,-557.014803,227
682,-578.345362,227
683,-531.3178251,227
684,-557.014803,228
685,-578.345362,228
686,-531.3178251,228
687,-557.014803,229
688,-578.345362,229
689,-531.3178251,229
690,-557.014803,230
691,-578.345362,230
692,-531.3178251,230
693,-557.014803,231
694,-578.345362,231
695,-531.3178251,231
696,-557.014803,232
697,-578.345362,232
698,-531.3178251,232
699,-557.014803,233
700,-578.345362,233
701,-531.3178251,233
702,-557.014803,234
703,-578.345362,234
704,-531.3178251,234
705,-557.014803,235
706,-578.345362,235
707,-531.3178251,235
708,-557.014803,236
709,-578.345362,236
710,-531.3178251,236
711,-557.014803,237
712,-578.345362,237
713,-531.3178251,237
714,-557.014803,238
715,-578.345362,238
716,-531.3178251,238
717,-557.014803,239
718,-578.345362,239
719,-531.3178251,239
720,-557.014803,240
721,-578.345362,240
722,-531.3178251,240
723,-557.014803,241
724,-578.345362,241
725,-531.3178251,241
726,-557.014803,242
727,-578.345362,242
728,-531.3178251,242
729,-557.014803,243
730,-578.345362,243
731,-531.3178251,243
732,-557.014803,244
733,-578.345362,244
734,-531.3178251,244
735,-557.014803,245
736,-578.345362,245
737,-531.3178251,245
738,-557.014803,246
739,-578.345362,246
740,-531.3178251,246
741,-557.014803,247
742,-578.345362,247
743,-531.3178251,247
744,-557.014803,248
745,-578.345362,248
746,-531.3178251,248
747,-557.014803,249
748,-578.345362,249
749,-531.3178251,249
750,-557.014803,250
751,-578.345362,250
752,-531.3178251,250
753,-557.014803,251
754,-578.345362,251
755,-531.3178251,251
756,-557.014803,252
757,-578.345362,252
758,-531.3178251,252
759,-557.014803,253
760,-578.345362,253
761,-531.3178251,253
762,-557.014803,254
763,-578.345362,254
764,-531.3178251,254
765,-557.014803,255
766,-578.345362,255
767,-531.3178251,255
768,-557.014803,256
769,-578.345362,256
770,-531.3178251,256
771,-557.014803,257
772,-578.345362,257
773,-531.3178251,257
774,-557.014803,258
775,-578.345362,258
776,-531.3178251,258
777,-557.014803,259
778,-578.345362,259
779,-531.3178251,259
780,-557.014803,260
781,-578.345362,260
782,-531.3178251,260
783,-557.014803,261
784,-578.345362,261
785,-531.3178251,261
786,-557.014803,262
787,-578.345362,262
788,-531.3178251,262
789,-557.014803,263
790,-578.345362,263
791,-531.3178251,263
792,-557.014803,264
793,-578.345362,264
794,-531.3178251,264
795,-557.014803,265
796,-578.345362,265
797,-531.3178251,265
798,-557.014803,266
799,-578.345362,266
800,-531.3178251,266
801,-557.014803,267
802,-578.345362,267
803,-531.3178251,267
804,-557.014803,268
805,-578.345362,268
806,-531.3178251,268
807,-557.014803,269
808,-578.345362,269
809,-531.3178251,269
810,-557.014803,270
811,-578.345362,270
812,-531.3178251,270
813,-557.014803,271
814,-578.345362,271
815,-531.3178251,271
816,-557.014803,272
817,-578.345362,272
818,-531.3178251,272
819,-557.014803,273
820,-578.345362,273
821,-531.3178251,273
822,-557.014803,274
823,-578.345362,274
824,-531.3178251,274
825,-557.014803,275
826,-578.345362,275
827,-531.3178251,275
828,-557.014803,276
829,-578.345362,276
830,-531.3178251,276
831,-557.014803,277
832,-578.345362,277
833,-531.3178251,277
834,-557.014803,278
835,-578.345362,278
836,-531.3178251,278
837,-557.014803,279
838,-578.345362,279
839,-531.3178251,279
840,-557.014803,280
841,-578.345362,280
842,-531.3178251,280
843,-557.014803,281
844,-578.345362,281
845,-531.3178251,281
846,-557.014803,282
847,-578.345362,282
848,-531.3178251,282
849,-557.014803,283
850,-578.345362,283
851,-531.3178251,283
852,-557.014803,284
853,-578.345362,284
854,-531.3178251,284
855,-557.014803,285
856,-578.345362,285
857,-531.3178251,285
858,-557.014803,286
859,-578.345362,286
860,-531.3178251,286
861,-557.014803,287
862,-578.345362,287
863,-531.3178251,287
864,-557.014803,288
865,-578.345362,288
866,-531.3178251,288
867,-557.014803,289
868,-578.345362,289
869,-531.3178251,289
870,-557.014803,290
871,-578.345362,290
872,-531.3178251,290
873,-557.014803,291
874,-578.345362,291
875,-531.3178251,291
876,-557.014803,292
877,-578.345362,292
878,-531.3178251,292
879,-557.014803,293
880,-578.345362,293
881,-531.3178251,293
882,-557.014803,294
883,-578.345362,294
884,-531.3178251,294
885,-557.014803,295
886,-578.345362,295
887,-531.3178251,295
888,-557.014803,296
889,-578.345362,296
890,-531.3178251,296
891,-557.014803,297
892,-578.345362,297
893,-531.3178251,297
894,-557.014803,298
895,-578.345362,298
896,-531.3178251,298
897,-557.014803,299
898,-578.345362,299
899,-531.3178251,299
900,-557.014803,300
901,-578.345362,300
902,-531.3178251,300
903,-557.014803,301
904,-578.345362,301
905,-531.3178251,301
906,-557.014803,302
907,-578.345362,302
908,-531.3178251,302
909,-557.014803,303
910,-578.345362,303
911,-531.3178251,303
912,-557.014803,304
913,-578.345362,304
914,-531.3178251,304
915,-557.014803,305
916,-578.345362,305
917,-531.3178251,305
918,-557.014803,306
919,-578.345362,306
920,-531.3178251,306
921,-557.014803,307
922,-578.345362,307
923,-531.3178251,307
924,-557.014803,308
925,-578.345362,308
926,-531.3178251,308
927,-557.014803,309
928,-578.345362,309
929,-531.3178251,309
930,-557.014803,310
931,-578.345362,310
932,-531.3178251,310
933,-557.014803,311
934,-578.345362,311
935,-531.3178251,311
936,-557.014803,312
937,-578.345362,312
938,-531.3178251,312
939,-557.014803,313
940,-578.345362,313
941,-531.3178251,313
942,-557.014803,314
943,-578.345362,314
944,-531.3178251,314
945,-557.014803,315
946,-578.345362,315
947,-531.3178251,315
948,-557.014803,316
949,-578.345362,316
950,-531.3178251,316
951,-557.014803,317
952,-578.345362,317
953,-531.3178251,317
954,-557.014803,318
955,-578.345362,318
956,-531.3178251,318
957,-557.014803,319
958,-578.345362,319
959,-531.3178251,319
960,-557.014803,320
961,-578.345362,320
962,-531.3178251,320
963,-557.014803,321
964,-578.345362,321
965,-531.3178251,321
966,-557.014803,322
967,-578.345362,322
968,-531.3178251,322
969,-557.014803,323
970,-578.345362,323
971,-531.3178251,323
972,-557.014803,324
973,-578.345362,324
974,-531.3178251,324
975,-557.014803,325
976,-578.345362,325
977,-531.3178251,325
978,-557.014803,326
979,-578.345362,326
980,-531.3178251,326
981,-557.014803,327
982,-578.345362,327
983,-531.3178251,327
984,-557.014803,328
985,-578.345362,328
986,-531.3178251,328
987,-557.014803,329
988,-578.345362,329
989,-531.3178251,329
990,-557.014803,330
991,-578.345362,330
992,-531.3178251,330
993,-557.014803,331
994,-578.345362,331
995,-531.3178251,331
996,-557.014803,332
997,-578.345362,332
998,-531.3178251,332
999,-557.014803,333
1000,-578.345362,333
1001,-531.3178251,333
1002,-557.014803,334
1003,-578.345362,334
1004,-531.3178251,334
1005,-557.014803,335
1006,-578.345362,335
1007,-531.3178251,335
1008,-557.014803,336
1009,-578.345362,336
1010,-531.3178251,336
1011,-557.014803,337
1012,-578.345362,337
1013,-531.3178251,337
1014,-557.014803,338
1015,-578.345362,338
1016,-531.3178251,338
1017,-557.014803,339
1018,-578.345362,339
1019,-531.3178251,339
1020,-557.014803,340
1021,-578.345362,340
1022,-531.3178251,340
1023,-557.014803,341
1024,-578.345362,341
1025,-531.3178251,341
1026,-557.014803,342
1027,-578.345362,342
1028,-531.3178251,342
1029,-557.014803,343
1030,-578.345362,343
1031,-531.3178251,343
1032,-557.014803,344
1033,-578.345362,344
1034,-531.3178251,344
1035,-557.014803,345
1036,-578.345362,345
1037,-531.3178251,345
1038,-557.014803,346
1039,-578.345362,346
1040,-531.3178251,346
1041,-557.014803,347
1042,-578.345362,347
1043,-531.3178251,347
1044,-557.014803,348
1045,-578.345362,348
1046,-531.3178251,348
1047,-557.014803,349
1048,-578.345362,349
1049,-531.3178251,349
1050,-557.014803,350
1051,-578.345362,350
1052,-531.3178251,350
1053,-557.014803,351
1054,-578.345362,351
1055,-531.3178251,351
1056,-557.014803,352
1057,-578.345362,352
1058,-531.3178251,352
1059,-557.014803,353
1060,-578.345362,353
1061,-531.3178251,353
1062,-557.014803,354
1063,-578.345362,354
1064,-531.3178251,354
1065,-557.014803,355
1066,-578.345362,355
1067,-531.3178251,355
1068,-557.014803,356
1069,-578.345362,356
1070,-531.3178251,356
1071,-557.014803,357
1072,-578.345362,357
1073,-531.3178251,357
1074,-557.014803,358
1075,-578.345362,358
1076,-531.3178251,358
1077,-557.014803,359
1078,-578.345362,359
1079,-531.3178251,359
1080,-557.014803,360
1081,-578.345362,360
1082,-531.3178251,360
1083,-557.014803,361
1084,-578.345362,361
1085,-531.3178251,361
1086,-557.014803,362
1087,-578.345362,362
1088,-531.3178251,362
1089,-557.014803,363
1090,-578.345362,363
1091,-531.3178251,363
1092,-557.014803,364
1093,-578.345362,364
1094,-531.3178251,364
1095,-557.014803,365
1096,-578.345362,365
1097,-531.3178251,365
1098,-557.014803,366
1099,-578.345362,366
1100,-531.3178251,366
1101,-557.014803,367
1102,-578.345362,367
1103,-531.3178251,367
1104,-557.014803,368
1105,-578.345362,368
1106,-531.3178251,368
1107,-557.014803,369
1108,-578.345362,369
1109,-531.3178251,369
1110,-557.014803,370
1111,-578.345362,370
1112,-531.3178251,370
1113,-557.014803,371
1114,-578.345362,371
1115,-531.3178251,371
1116,-557.014803,372
1117,-578.345362,372
1118,-531.3178251,372
1119,-557.014803,373
1120,-578.345362,373
1121,-531.3178251,373
1122,-557.014803,374
1123,-578.345362,374
1124,-531.3178251,374
1125,-557.014803,375
1126,-578.345362,375
1127,-531.3178251,375
1128,-557.014803,376
1129,-578.345362,376
1130,-531.3178251,376
1131,-557.014803,377
1132,-578.345362,377
1133,-531.3178251,377
1134,-557.014803,378
1135,-578.345362,378
1136,-531.3178251,378
1137,-557.014803,379
1138,-578.345362,379
1139,-531.3178251,379
1140,-557.014803,380
1141,-578.345362,380
1142,-531.3178251,380
1143,-557.014803,381
1144,-578.345362,381
1145,-531.3178251,381
1146,-557.014803,382
1147,-578.345362,382
1148,-531.3178251,382
1149,-557.014803,383
1150,-578.345362,383
1151,-531.3178251,383
1152,-557.014803,384
1153,-578.345362,384
1154,-531.3178251,384
1155,-557.014803,385
1156,-578.345362,385
1157,-531.3178251,385
1158,-557.014803,386
1159,-578.345362,386
1160,-531.3178251,386
1161,-557.014803,387
1162,-578.345362,387
1163,-531.3178251,387
1164,-557.014803,388
1165,-578.345362,388
1166,-531.3178251,388
1167,-557.014803,389
1168,-578.345362,389
1169,-531.3178251,389
1170,-557.014803,390
1171,-578.345362,390
1172,-531.3178251,390
1173,-557.014803,391
1174,-578.345362,391
1175,-531.3178251,391
1176,-557.014803,392
1177,-578.345362,392
1178,-531.3178251,392
1179,-557.014803,393
1180,-578.345362,393
1181,-531.3178251,393
1182,-557.014803,394
1183,-578.345362,394
1184,-531.3178251,394
1185,-557.014803,395
1186,-578.345362,395
1187,-531.3178251,395
1188,-557.014803,396
1189,-578.345362,396
1190,-531.3178251,396
1191,-557.014803,397
1192,-578.345362,397
1193,-531.3178251,397
1194,-557.014803,398
1195,-578.345362,398
1196,-531.3178251,398
1197,-557.014803,399
1198,-578.345362,399
1199,-531.3178251,399
1200,-557.014803,400
1201,-578.345362,400
1202,-531.3178251,400
1203,-557.014803,401
1204,-578.345362,401
1205,-531.3178251,401
1206,-557.014803,402
1207,-578.345362,402
1208,-531.3178251,402
1209,-557.014803,403
1210,-578.345362,403
1211,-531.3178251,403
1212,-557.014803,404
1213,-578.345362,404
1214,-531.3178251,404
1215,-557.014803,405
1216,-578.345362,405
1217,-531.3178251,405
1218,-557.014803,406
1219,-578.345362,406
1220,-531.3178251,406
1221,-557.014803,407
1222,-578.345362,407
1223,-531.3178251,407
1224,-557.014803,408
1225,-578.345362,408
1226,-531.3178251,408
1227,-557.014803,409
1228,-578.345362,409
1229,-531.3178251,409
1230,-557.014803,410
1231,-578.345362,410
1232,-531.3178251,410
1233,-557.014803,411
1234,-578.345362,411
1235,-531.3178251,411
1236,-557.014803,412
1237,-578.345362,412
1238,-531.3178251,412
1239,-557.014803,413
1240,-578.345362,413
1241,-531.3178251,413
1242,-557.014803,414
1243,-578.345362,414
1244,-531.3178251,414
1245,-557.014803,415
1246,-578.345362,415
1247,-531.3178251,415
1248,-557.014803,416
1249,-578.345362,416
1250,-531.3178251,416
1251,-557.014803,417
1252,-578.345362,417
1253,-531.3178251,417
1254,-557.014803,418
1255,-578.345362,418
1256,-531.3178251,418
1257,-557.014803,419
1258,-578.345362,419
1259,-531.3178251,419
1260,-557.014803,420
1261,-578.345362,420
1262,-531.3178251,420
1263,-557.014803,421
1264,-578.345362,421
1265,-531.3178251,421
1266,-557.014803,422
1267,-578.345362,422
1268,-531.3178251,422
1269,-557.014803,423
1270,-578.345362,423
1271,-531.3178251,423
1272,-557.014803,424
1273,-578.345362,424
1274,-531.3178251,424
1275,-557.014803,425
1276,-578.345362,425
1277,-531.3178251,425
1278,-557.014803,426
1279,-578.345362,426
1280,-531.3178251,426
1281,-557.014803,427
1282,-578.345362,427
1283,-531.3178251,427
1284,-557.014803,428
1285,-578.345362,428
1286,-531.3178251,428
1287,-557.014803,429
1288,-578.345362,429
1289,-531.3178251,429
1290,-557.014803,430
1291,-578.345362,430
1292,-531.3178251,430
1293,-557.014803,431
1294,-578.345362,431
1295,-531.3178251,431
1296,-557.014803,432
1297,-578.345362,432
1298,-531.3178251,432
1299,-557.014803,433
1300,-578.345362,433
1301,-531.3178251,433
1302,-557.014803,434
1303,-578.345362,434
1304,-531.3178251,434
1305,-557.014803,435
1306,-578.345362,435
1307,-531.3178251,435
1308,-557.014803,436
1309,-578.345362,436
1310,-531.3178251,436
1311,-557.014803,437
1312,-578.345362,437
1313,-531.3178251,437
1314,-557.014803,438
1315,-578.345362,438
1316,-531.3178251,438
1317,-557.014803,439
1318,-578.345362,439
1319,-531.3178251,439
1320,-557.014803,440
1321,-578.345362,440
