,data,x
520,-1167.898856,173
521,-944.9103322,173
522,-1067.683571,174
523,-1167.898856,174
524,-944.9103322,174
525,-1067.683571,175
526,-1167.898856,175
527,-944.9103322,175
528,-1067.683571,176
529,-1167.898856,176
530,-944.9103322,176
531,-1067.683571,177
532,-1167.898856,177
533,-944.9103322,177
534,-1067.683571,178
535,-1167.898856,178
536,-944.9103322,178
537,-1067.683571,179
538,-1167.898856,179
539,-944.9103322,179
540,-1067.683571,180
541,-1167.898856,180
542,-944.9103322,180
543,-1067.683571,181
544,-1167.898856,181
545,-944.9103322,181
546,-1067.683571,182
547,-1167.898856,182
548,-944.9103322,182
549,-1067.683571,183
550,-1167.898856,183
551,-944.9103322,183
552,-1067.683571,184
553,-1167.898856,184
554,-944.9103322,184
555,-1067.683571,185
556,-1167.898856,185
557,-944.9103322,185
558,-1067.683571,186
559,-1167.898856,186
560,-944.9103322,186
561,-1067.683571,187
562,-1167.898856,187
563,-944.9103322,187
564,-1067.683571,188
565,-1167.898856,188
566,-944.9103322,188
567,-1067.683571,189
568,-1167.898856,189
569,-944.9103322,189
570,-1067.683571,190
571,-1167.898856,190
572,-944.9103322,190
573,-1067.683571,191
574,-1167.898856,191
575,-944.9103322,191
576,-1067.683571,192
577,-1167.898856,192
578,-944.9103322,192
579,-1067.683571,193
580,-1167.898856,193
581,-944.9103322,193
582,-1067.683571,194
583,-1167.898856,194
584,-944.9103322,194
585,-1067.683571,195
586,-1167.898856,195
587,-944.9103322,195
588,-1067.683571,196
589,-1167.898856,196
590,-944.9103322,196
591,-1067.683571,197
592,-1167.898856,197
593,-944.9103322,197
594,-1067.683571,198
595,-1167.898856,198
596,-944.9103322,198
597,-1067.683571,199
598,-1167.898856,199
599,-944.9103322,199
600,-1067.683571,200
601,-1167.898856,200
602,-944.9103322,200
603,-1067.683571,201
604,-1167.898856,201
605,-944.9103322,201
606,-1067.683571,202
607,-1167.898856,202
608,-944.9103322,202
609,-1067.683571,203
610,-1167.898856,203
611,-944.9103322,203
612,-1067.683571,204
613,-1167.898856,204
614,-944.9103322,204
615,-1067.683571,205
616,-1167.898856,205
617,-944.9103322,205
618,-1067.683571,206
619,-1167.898856,206
620,-944.9103322,206
621,-1067.683571,207
622,-1167.898856,207
623,-944.9103322,207
624,-1067.683571,208
625,-1167.898856,208
626,-944.9103322,208
627,-1067.683571,209
628,-1167.898856,209
629,-944.9103322,209
630,-1067.683571,210
631,-1167.898856,210
632,-944.9103322,210
633,-1067.683571,211
634,-1167.898856,211
635,-944.9103322,211
636,-1067.683571,212
637,-1167.898856,212
638,-944.9103322,212
639,-1067.683571,213
640,-1167.898856,213
641,-944.9103322,213
642,-1067.683571,214
643,-1167.898856,214
644,-944.9103322,214
645,-1067.683571,215
646,-1167.898856,215
647,-944.9103322,215
648,-1067.683571,216
649,-1167.898856,216
650,-944.9103322,216
651,-1067.683571,217
652,-1167.898856,217
653,-944.9103322,217
654,-1067.683571,218
655,-1167.898856,218
656,-944.9103322,218
657,-1067.683571,219
658,-1167.898856,219
659,-944.9103322,219
660,-1067.683571,220
661,-1167.898856,220
662,-944.9103322,220
663,-1067.683571,221
664,-1167.898856,221
665,-944.9103322,221
666,-1067.683571,222
667,-1167.898856,222
668,-944.9103322,222
669,-1067.683571,223
670,-1167.898856,223
671,-944.9103322,223
672,-1067.683571,224
673,-1167.898856,224
674,-944.9103322,224
675,-1067.683571,225
676,-1167.898856,225
677,-944.9103322,225
678,-1067.683571,226
679,-1167.898856,226
680,-944.9103322,226
681,-1067.683571,227
682,-1167.898856,227
683,-944.9103322,227
684,-1067.683571,228
685,-1167.898856,228
686,-944.9103322,228
687,-1067.683571,229
688,-1167.898856,229
689,-944.9103322,229
690,-1067.683571,230
691,-1167.898856,230
692,-944.9103322,230
693,-1067.683571,231
694,-1167.898856,231
695,-944.9103322,231
696,-1067.683571,232
697,-1167.898856,232
698,-944.9103322,232
699,-1067.683571,233
700,-1167.898856,233
701,-944.9103322,233
702,-1067.683571,234
703,-1167.898856,234
704,-944.9103322,234
705,-1067.683571,235
706,-1167.898856,235
707,-944.9103322,235
708,-1067.683571,236
709,-1167.898856,236
710,-944.9103322,236
711,-1067.683571,237
712,-1167.898856,237
713,-944.9103322,237
714,-1067.683571,238
715,-1167.898856,238
716,-944.9103322,238
717,-1067.683571,239
718,-1167.898856,239
719,-944.9103322,239
720,-1067.683571,240
721,-1167.898856,240
722,-944.9103322,240
723,-1067.683571,241
724,-1167.898856,241
725,-944.9103322,241
726,-1067.683571,242
727,-1167.898856,242
728,-944.9103322,242
729,-1067.683571,243
730,-1167.898856,243
731,-944.9103322,243
732,-1067.683571,244
733,-1167.898856,244
734,-944.9103322,244
735,-1067.683571,245
736,-1167.898856,245
737,-944.9103322,245
738,-1067.683571,246
739,-1167.898856,246
740,-944.9103322,246
741,-1067.683571,247
742,-1167.898856,247
743,-944.9103322,247
744,-1067.683571,248
745,-1167.898856,248
746,-944.9103322,248
747,-1067.683571,249
748,-1167.898856,249
749,-944.9103322,249
750,-1067.683571,250
751,-1167.898856,250
752,-944.9103322,250
753,-1067.683571,251
754,-1167.898856,251
755,-944.9103322,251
756,-1067.683571,252
757,-1167.898856,252
758,-944.9103322,252
759,-1067.683571,253
760,-1167.898856,253
761,-944.9103322,253
762,-1067.683571,254
763,-1167.898856,254
764,-944.9103322,254
765,-1067.683571,255
766,-1167.898856,255
767,-944.9103322,255
768,-1067.683571,256
769,-1167.898856,256
770,-944.9103322,256
771,-1067.683571,257
772,-1167.898856,257
773,-944.9103322,257
774,-1067.683571,258
775,-1167.898856,258
776,-944.9103322,258
777,-1067.683571,259
778,-1167.898856,259
779,-944.9103322,259
780,-1067.683571,260
781,-1167.898856,260
782,-944.9103322,260
783,-1067.683571,261
784,-1167.898856,261
785,-944.9103322,261
786,-1067.683571,262
787,-1167.898856,262
788,-944.9103322,262
789,-1067.683571,263
790,-1167.898856,263
791,-944.9103322,263
792,-1067.683571,264
793,-1167.898856,264
794,-944.9103322,264
795,-1067.683571,265
796,-1167.898856,265
797,-944.9103322,265
798,-1067.683571,266
799,-1167.898856,266
800,-944.9103322,266
801,-1067.683571,267
802,-1167.898856,267
803,-944.9103322,267
804,-1067.683571,268
805,-1167.898856,268
806,-944.9103322,268
807,-1067.683571,269
808,-1167.898856,269
809,-944.9103322,269
810,-1067.683571,270
811,-1167.898856,270
812,-944.9103322,270
813,-1067.683571,271
814,-1167.898856,271
815,-944.9103322,271
816,-1067.683571,272
817,-1167.898856,272
818,-944.9103322,272
819,-1067.683571,273
820,-1167.898856,273
821,-944.9103322,273
822,-1067.683571,274
823,-1167.898856,274
824,-944.9103322,274
825,-1067.683571,275
826,-1167.898856,275
827,-944.9103322,275
828,-1067.683571,276
829,-1167.898856,276
830,-944.9103322,276
831,-1067.683571,277
832,-1167.898856,277
833,-944.9103322,277
834,-1067.683571,278
835,-1167.898856,278
836,-944.9103322,278
837,-1067.683571,279
838,-1167.898856,279
839,-944.9103322,279
840,-1067.683571,280
841,-1167.898856,280
842,-944.9103322,280
843,-1067.683571,281
844,-1167.898856,281
845,-944.9103322,281
846,-1067.683571,282
847,-1167.898856,282
848,-944.9103322,282
849,-1067.683571,283
850,-1167.898856,283
851,-944.9103322,283
852,-1067.683571,284
853,-1167.898856,284
854,-944.9103322,284
855,-1067.683571,285
856,-1167.898856,285
857,-944.9103322,285
858,-1067.683571,286
859,-1167.898856,286
860,-944.9103322,286
861,-1067.683571,287
862,-1167.898856,287
863,-944.9103322,287
864,-1067.683571,288
865,-1167.898856,288
866,-944.9103322,288
867,-1067.683571,289
868,-1167.898856,289
869,-944.9103322,289
870,-1067.683571,290
871,-1167.898856,290
872,-944.9103322,290
873,-1067.683571,291
874,-1167.898856,291
875,-944.9103322,291
876,-1067.683571,292
877,-1167.898856,292
878,-944.9103322,292
879,-1067.683571,293
880,-1167.898856,293
881,-944.9103322,293
882,-1067.683571,294
883,-1167.898856,294
884,-944.9103322,294
885,-1067.683571,295
886,-1167.898856,295
887,-944.9103322,295
888,-1067.683571,296
889,-1167.898856,296
890,-944.9103322,296
891,-1067.683571,297
892,-1167.898856,297
893,-944.9103322,297
894,-1067.683571,298
895,-1167.898856,298
896,-944.9103322,298
897,-1067.683571,299
898,-1167.898856,299
899,-944.9103322,299
900,-1067.683571,300
901,-1167.898856,300
902,-944.9103322,300
903,-1067.683571,301
904,-1167.898856,301
905,-944.9103322,301
906,-1067.683571,302
907,-1167.898856,302
908,-944.9103322,302
909,-1067.683571,303
910,-1167.898856,303
911,-944.9103322,303
912,-1067.683571,304
913,-1167.898856,304
914,-944.9103322,304
915,-1067.683571,305
916,-1167.898856,305
917,-944.9103322,305
918,-1067.683571,306
919,-1167.898856,306
920,-944.9103322,306
921,-1067.683571,307
922,-1167.898856,307
923,-944.9103322,307
924,-1067.683571,308
925,-1167.898856,308
926,-944.9103322,308
927,-1067.683571,309
928,-1167.898856,309
929,-944.9103322,309
930,-1067.683571,310
931,-1167.898856,310
932,-944.9103322,310
933,-1067.683571,311
934,-1167.898856,311
935,-944.9103322,311
936,-1067.683571,312
937,-1167.898856,312
938,-944.9103322,312
939,-1067.683571,313
940,-1167.898856,313
941,-944.9103322,313
942,-1067.683571,314
943,-1167.898856,314
944,-944.9103322,314
945,-1067.683571,315
946,-1167.898856,315
947,-944.9103322,315
948,-1067.683571,316
949,-1167.898856,316
950,-944.9103322,316
951,-1067.683571,317
952,-1167.898856,317
953,-944.9103322,317
954,-1067.683571,318
955,-1167.898856,318
956,-944.9103322,318
957,-1067.683571,319
958,-1167.898856,319
959,-944.9103322,319
960,-1067.683571,320
961,-1167.898856,320
962,-944.9103322,320
963,-1067.683571,321
964,-1167.898856,321
965,-944.9103322,321
966,-1067.683571,322
967,-1167.898856,322
968,-944.9103322,322
969,-1067.683571,323
970,-1167.898856,323
971,-944.9103322,323
972,-1067.683571,324
973,-1167.898856,324
974,-944.9103322,324
975,-1067.683571,325
976,-1167.898856,325
977,-944.9103322,325
978,-1067.683571,326
979,-1167.898856,326
980,-944.9103322,326
981,-1067.683571,327
982,-1167.898856,327
983,-944.9103322,327
984,-1067.683571,328
985,-1167.898856,328
986,-944.9103322,328
987,-1067.683571,329
988,-1167.898856,329
989,-944.9103322,329
990,-1067.683571,330
991,-1167.898856,330
992,-944.9103322,330
993,-1067.683571,331
994,-1167.898856,331
995,-944.9103322,331
996,-1067.683571,332
997,-1167.898856,332
998,-944.9103322,332
999,-1067.683571,333
1000,-1167.898856,333
1001,-944.9103322,333
1002,-1067.683571,334
1003,-1167.898856,334
1004,-944.9103322,334
1005,-1067.683571,335
1006,-1167.898856,335
1007,-944.9103322,335
1008,-1067.683571,336
1009,-1167.898856,336
1010,-944.9103322,336
1011,-1067.683571,337
1012,-1167.898856,337
1013,-944.9103322,337
1014,-1067.683571,338
1015,-1167.898856,338
1016,-944.9103322,338
1017,-1067.683571,339
1018,-1167.898856,339
1019,-944.9103322,339
1020,-1067.683571,340
1021,-1167.898856,340
1022,-944.9103322,340
1023,-1067.683571,341
1024,-1167.898856,341
1025,-944.9103322,341
1026,-1067.683571,342
1027,-1167.898856,342
1028,-944.9103322,342
1029,-1067.683571,343
1030,-1167.898856,343
1031,-944.9103322,343
1032,-1067.683571,344
1033,-1167.898856,344
1034,-944.9103322,344
1035,-1067.683571,345
1036,-1167.898856,345
1037,-944.9103322,345
1038,-1067.683571,346
1039,-1167.898856,346
1040,-944.9103322,346
1041,-1067.683571,347
1042,-1167.898856,347
1043,-944.9103322,347
1044,-1067.683571,348
1045,-1167.898856,348
1046,-944.9103322,348
1047,-1067.683571,349
1048,-1167.898856,349
1049,-944.9103322,349
1050,-1067.683571,350
1051,-1167.898856,350
1052,-944.9103322,350
1053,-1067.683571,351
1054,-1167.898856,351
1055,-944.9103322,351
1056,-1067.683571,352
1057,-1167.898856,352
1058,-944.9103322,352
1059,-1067.683571,353
1060,-1167.898856,353
1061,-944.9103322,353
1062,-1067.683571,354
1063,-1167.898856,354
1064,-944.9103322,354
1065,-1067.683571,355
1066,-1167.898856,355
1067,-944.9103322,355
1068,-1067.683571,356
1069,-1167.898856,356
1070,-944.9103322,356
1071,-1067.683571,357
1072,-1167.898856,357
1073,-944.9103322,357
1074,-1067.683571,358
1075,-1167.898856,358
1076,-944.9103322,358
1077,-1067.683571,359
1078,-1167.898856,359
1079,-944.9103322,359
1080,-1067.683571,360
1081,-1167.898856,360
1082,-944.9103322,360
1083,-1067.683571,361
1084,-1167.898856,361
1085,-944.9103322,361
1086,-1067.683571,362
1087,-1167.898856,362
1088,-944.9103322,362
1089,-1067.683571,363
1090,-1167.898856,363
1091,-944.9103322,363
1092,-1067.683571,364
1093,-1167.898856,364
1094,-944.9103322,364
1095,-1067.683571,365
1096,-1167.898856,365
1097,-944.9103322,365
1098,-1067.683571,366
1099,-1167.898856,366
1100,-944.9103322,366
1101,-1067.683571,367
1102,-1167.898856,367
1103,-944.9103322,367
1104,-1067.683571,368
1105,-1167.898856,368
1106,-944.9103322,368
1107,-1067.683571,369
1108,-1167.898856,369
1109,-944.9103322,369
1110,-1067.683571,370
1111,-1167.898856,370
1112,-944.9103322,370
1113,-1067.683571,371
1114,-1167.898856,371
1115,-944.9103322,371
1116,-1067.683571,372
1117,-1167.898856,372
1118,-944.9103322,372
1119,-1067.683571,373
1120,-1167.898856,373
1121,-944.9103322,373
1122,-1067.683571,374
1123,-1167.898856,374
1124,-944.9103322,374
1125,-1067.683571,375
1126,-1167.898856,375
1127,-944.9103322,375
1128,-1067.683571,376
1129,-1167.898856,376
1130,-944.9103322,376
1131,-1067.683571,377
1132,-1167.898856,377
1133,-944.9103322,377
1134,-1067.683571,378
1135,-1167.898856,378
1136,-944.9103322,378
1137,-1067.683571,379
1138,-1167.898856,379
1139,-944.9103322,379
1140,-1067.683571,380
1141,-1167.898856,380
1142,-944.9103322,380
1143,-1067.683571,381
1144,-1167.898856,381
1145,-944.9103322,381
1146,-1067.683571,382
1147,-1167.898856,382
1148,-944.9103322,382
1149,-1067.683571,383
1150,-1167.898856,383
1151,-944.9103322,383
1152,-1067.683571,384
1153,-1167.898856,384
1154,-944.9103322,384
1155,-1067.683571,385
1156,-1167.898856,385
1157,-944.9103322,385
1158,-1067.683571,386
1159,-1167.898856,386
1160,-944.9103322,386
1161,-1067.683571,387
1162,-1167.898856,387
1163,-944.9103322,387
1164,-1067.683571,388
1165,-1167.898856,388
1166,-944.9103322,388
1167,-1067.683571,389
1168,-1167.898856,389
1169,-944.9103322,389
1170,-1067.683571,390
1171,-1167.898856,390
1172,-944.9103322,390
1173,-1067.683571,391
1174,-1167.898856,391
1175,-944.9103322,391
1176,-1067.683571,392
1177,-1167.898856,392
1178,-944.9103322,392
1179,-1067.683571,393
1180,-1167.898856,393
1181,-944.9103322,393
1182,-1067.683571,394
1183,-1167.898856,394
1184,-944.9103322,394
1185,-1067.683571,395
1186,-1167.898856,395
1187,-944.9103322,395
1188,-1067.683571,396
1189,-1167.898856,396
1190,-944.9103322,396
1191,-1067.683571,397
1192,-1167.898856,397
1193,-944.9103322,397
1194,-1067.683571,398
1195,-1167.898856,398
1196,-944.9103322,398
1197,-1067.683571,399
1198,-1167.898856,399
1199,-944.9103322,399
1200,-1067.683571,400
1201,-1167.898856,400
1202,-944.9103322,400
1203,-1067.683571,401
1204,-1167.898856,401
1205,-944.9103322,401
1206,-1067.683571,402
1207,-1167.898856,402
1208,-944.9103322,402
1209,-1067.683571,403
1210,-1167.898856,403
1211,-944.9103322,403
1212,-1067.683571,404
1213,-1167.898856,404
1214,-944.9103322,404
1215,-1067.683571,405
1216,-1167.898856,405
1217,-944.9103322,405
1218,-1067.683571,406
1219,-1167.898856,406
1220,-944.9103322,406
1221,-1067.683571,407
1222,-1167.898856,407
1223,-944.9103322,407
1224,-1067.683571,408
1225,-1167.898856,408
1226,-944.9103322,408
1227,-1067.683571,409
1228,-1167.898856,409
1229,-944.9103322,409
1230,-1067.683571,410
1231,-1167.898856,410
1232,-944.9103322,410
1233,-1067.683571,411
1234,-1167.898856,411
1235,-944.9103322,411
1236,-1067.683571,412
1237,-1167.898856,412
1238,-944.9103322,412
1239,-1067.683571,413
1240,-1167.898856,413
1241,-944.9103322,413
1242,-1067.683571,414
1243,-1167.898856,414
1244,-944.9103322,414
1245,-1067.683571,415
1246,-1167.898856,415
1247,-944.9103322,415
