,data,x
988,-865.2045195,329
989,-748.0206035,329
990,-827.502292,330
991,-865.2045195,330
992,-748.0206035,330
993,-827.502292,331
994,-865.2045195,331
995,-748.0206035,331
996,-827.502292,332
997,-865.2045195,332
998,-748.0206035,332
999,-827.502292,333
1000,-865.2045195,333
1001,-748.0206035,333
1002,-827.502292,334
1003,-865.2045195,334
1004,-748.0206035,334
1005,-827.502292,335
1006,-865.2045195,335
1007,-748.0206035,335
1008,-827.502292,336
1009,-865.2045195,336
1010,-748.0206035,336
1011,-827.502292,337
1012,-865.2045195,337
1013,-748.0206035,337
1014,-827.502292,338
1015,-865.2045195,338
1016,-748.0206035,338
1017,-827.502292,339
1018,-865.2045195,339
1019,-748.0206035,339
1020,-827.502292,340
1021,-865.2045195,340
1022,-748.0206035,340
1023,-827.502292,341
1024,-865.2045195,341
1025,-748.0206035,341
1026,-827.502292,342
1027,-865.2045195,342
1028,-748.0206035,342
1029,-827.502292,343
1030,-865.2045195,343
1031,-748.0206035,343
1032,-827.502292,344
1033,-865.2045195,344
1034,-748.0206035,344
1035,-827.502292,345
1036,-865.2045195,345
1037,-748.0206035,345
1038,-827.502292,346
1039,-865.2045195,346
1040,-748.0206035,346
1041,-827.502292,347
1042,-865.2045195,347
1043,-748.0206035,347
1044,-827.502292,348
1045,-865.2045195,348
1046,-748.0206035,348
1047,-827.502292,349
1048,-865.2045195,349
1049,-748.0206035,349
1050,-827.502292,350
1051,-865.2045195,350
1052,-748.0206035,350
1053,-827.502292,351
1054,-865.2045195,351
1055,-748.0206035,351
1056,-827.502292,352
1057,-865.2045195,352
1058,-748.0206035,352
1059,-827.502292,353
1060,-865.2045195,353
1061,-748.0206035,353
1062,-827.502292,354
1063,-865.2045195,354
1064,-748.0206035,354
1065,-827.502292,355
1066,-865.2045195,355
1067,-748.0206035,355
1068,-827.502292,356
1069,-865.2045195,356
1070,-748.0206035,356
1071,-827.502292,357
1072,-865.2045195,357
1073,-748.0206035,357
1074,-827.502292,358
1075,-865.2045195,358
1076,-748.0206035,358
1077,-827.502292,359
1078,-865.2045195,359
1079,-748.0206035,359
1080,-827.502292,360
1081,-865.2045195,360
1082,-748.0206035,360
1083,-827.502292,361
1084,-865.2045195,361
1085,-748.0206035,361
1086,-827.502292,362
1087,-865.2045195,362
1088,-748.0206035,362
1089,-827.502292,363
1090,-865.2045195,363
1091,-748.0206035,363
1092,-827.502292,364
1093,-865.2045195,364
1094,-748.0206035,364
1095,-827.502292,365
1096,-865.2045195,365
1097,-748.0206035,365
1098,-827.502292,366
1099,-865.2045195,366
1100,-748.0206035,366
1101,-827.502292,367
1102,-865.2045195,367
1103,-748.0206035,367
1104,-827.502292,368
1105,-865.2045195,368
1106,-748.0206035,368
1107,-827.502292,369
1108,-865.2045195,369
1109,-748.0206035,369
1110,-827.502292,370
1111,-865.2045195,370
1112,-748.0206035,370
1113,-827.502292,371
1114,-865.2045195,371
1115,-748.0206035,371
1116,-827.502292,372
1117,-865.2045195,372
1118,-748.0206035,372
1119,-827.502292,373
1120,-865.2045195,373
1121,-748.0206035,373
1122,-827.502292,374
1123,-865.2045195,374
1124,-748.0206035,374
1125,-827.502292,375
1126,-865.2045195,375
1127,-748.0206035,375
1128,-827.502292,376
1129,-865.2045195,376
1130,-748.0206035,376
1131,-827.502292,377
1132,-865.2045195,377
1133,-748.0206035,377
1134,-827.502292,378
1135,-865.2045195,378
1136,-748.0206035,378
1137,-827.502292,379
1138,-865.2045195,379
1139,-748.0206035,379
1140,-827.502292,380
1141,-865.2045195,380
1142,-748.0206035,380
1143,-827.502292,381
1144,-865.2045195,381
1145,-748.0206035,381
1146,-827.502292,382
1147,-865.2045195,382
1148,-748.0206035,382
1149,-827.502292,383
1150,-865.2045195,383
1151,-748.0206035,383
1152,-827.502292,384
1153,-865.2045195,384
1154,-748.0206035,384
1155,-827.502292,385
1156,-865.2045195,385
1157,-748.0206035,385
1158,-827.502292,386
1159,-865.2045195,386
1160,-748.0206035,386
1161,-827.502292,387
1162,-865.2045195,387
1163,-748.0206035,387
1164,-827.502292,388
1165,-865.2045195,388
1166,-748.0206035,388
1167,-827.502292,389
1168,-865.2045195,389
1169,-748.0206035,389
1170,-827.502292,390
1171,-865.2045195,390
1172,-748.0206035,390
1173,-827.502292,391
1174,-865.2045195,391
1175,-748.0206035,391
1176,-827.502292,392
1177,-865.2045195,392
1178,-748.0206035,392
1179,-827.502292,393
1180,-865.2045195,393
1181,-748.0206035,393
1182,-827.502292,394
1183,-865.2045195,394
1184,-748.0206035,394
1185,-827.502292,395
1186,-865.2045195,395
1187,-748.0206035,395
1188,-827.502292,396
1189,-865.2045195,396
1190,-748.0206035,396
1191,-827.502292,397
1192,-865.2045195,397
1193,-748.0206035,397
1194,-827.502292,398
1195,-865.2045195,398
1196,-748.0206035,398
1197,-827.502292,399
1198,-865.2045195,399
1199,-748.0206035,399
1200,-827.502292,400
1201,-865.2045195,400
1202,-748.0206035,400
1203,-827.502292,401
1204,-865.2045195,401
1205,-748.0206035,401
1206,-827.502292,402
1207,-865.2045195,402
1208,-748.0206035,402
1209,-827.502292,403
1210,-865.2045195,403
1211,-748.0206035,403
1212,-827.502292,404
1213,-865.2045195,404
1214,-748.0206035,404
1215,-827.502292,405
1216,-865.2045195,405
1217,-748.0206035,405
1218,-827.502292,406
1219,-865.2045195,406
1220,-748.0206035,406
1221,-827.502292,407
1222,-865.2045195,407
1223,-748.0206035,407
1224,-827.502292,408
1225,-865.2045195,408
1226,-748.0206035,408
1227,-827.502292,409
1228,-865.2045195,409
1229,-748.0206035,409
1230,-827.502292,410
1231,-865.2045195,410
1232,-748.0206035,410
1233,-827.502292,411
1234,-865.2045195,411
1235,-748.0206035,411
1236,-827.502292,412
1237,-865.2045195,412
1238,-748.0206035,412
1239,-827.502292,413
1240,-865.2045195,413
1241,-748.0206035,413
1242,-827.502292,414
1243,-865.2045195,414
1244,-748.0206035,414
1245,-827.502292,415
1246,-865.2045195,415
1247,-748.0206035,415
1248,-827.502292,416
1249,-865.2045195,416
1250,-748.0206035,416
1251,-827.502292,417
1252,-865.2045195,417
1253,-748.0206035,417
1254,-827.502292,418
1255,-865.2045195,418
1256,-748.0206035,418
1257,-827.502292,419
1258,-865.2045195,419
1259,-748.0206035,419
1260,-827.502292,420
1261,-865.2045195,420
1262,-748.0206035,420
1263,-827.502292,421
1264,-865.2045195,421
1265,-748.0206035,421
1266,-827.502292,422
1267,-865.2045195,422
1268,-748.0206035,422
1269,-827.502292,423
1270,-865.2045195,423
1271,-748.0206035,423
1272,-827.502292,424
1273,-865.2045195,424
1274,-748.0206035,424
1275,-827.502292,425
1276,-865.2045195,425
1277,-748.0206035,425
1278,-827.502292,426
1279,-865.2045195,426
1280,-748.0206035,426
1281,-827.502292,427
1282,-865.2045195,427
1283,-748.0206035,427
