,data,x
205,-3229.324357,68
206,-2842.039019,68
207,-3063.903219,69
208,-3229.324357,69
209,-2842.039019,69
210,-3063.903219,70
211,-3229.324357,70
212,-2842.039019,70
213,-3063.903219,71
214,-3229.324357,71
215,-2842.039019,71
216,-3063.903219,72
217,-3229.324357,72
218,-2842.039019,72
219,-3063.903219,73
220,-3229.324357,73
221,-2842.039019,73
222,-3063.903219,74
223,-3229.324357,74
224,-2842.039019,74
225,-3063.903219,75
226,-3229.324357,75
227,-2842.039019,75
228,-3063.903219,76
229,-3229.324357,76
230,-2842.039019,76
231,-3063.903219,77
232,-3229.324357,77
233,-2842.039019,77
234,-3063.903219,78
235,-3229.324357,78
236,-2842.039019,78
237,-3063.903219,79
238,-3229.324357,79
239,-2842.039019,79
240,-3063.903219,80
241,-3229.324357,80
242,-2842.039019,80
243,-3063.903219,81
244,-3229.324357,81
245,-2842.039019,81
246,-3063.903219,82
247,-3229.324357,82
248,-2842.039019,82
249,-3063.903219,83
250,-3229.324357,83
251,-2842.039019,83
252,-3063.903219,84
253,-3229.324357,84
254,-2842.039019,84
255,-3063.903219,85
256,-3229.324357,85
257,-2842.039019,85
258,-3063.903219,86
259,-3229.324357,86
260,-2842.039019,86
261,-3063.903219,87
262,-3229.324357,87
263,-2842.039019,87
264,-3063.903219,88
265,-3229.324357,88
266,-2842.039019,88
267,-3063.903219,89
268,-3229.324357,89
269,-2842.039019,89
270,-3063.903219,90
271,-3229.324357,90
272,-2842.039019,90
273,-3063.903219,91
274,-3229.324357,91
275,-2842.039019,91
276,-3063.903219,92
277,-3229.324357,92
278,-2842.039019,92
279,-3063.903219,93
280,-3229.324357,93
281,-2842.039019,93
282,-3063.903219,94
283,-3229.324357,94
284,-2842.039019,94
285,-3063.903219,95
286,-3229.324357,95
287,-2842.039019,95
288,-3063.903219,96
289,-3229.324357,96
290,-2842.039019,96
291,-3063.903219,97
292,-3229.324357,97
293,-2842.039019,97
294,-3063.903219,98
295,-3229.324357,98
296,-2842.039019,98
297,-3063.903219,99
298,-3229.324357,99
299,-2842.039019,99
300,-3063.903219,100
301,-3229.324357,100
302,-2842.039019,100
303,-3063.903219,101
304,-3229.324357,101
305,-2842.039019,101
306,-3063.903219,102
307,-3229.324357,102
308,-2842.039019,102
309,-3063.903219,103
310,-3229.324357,103
311,-2842.039019,103
312,-3063.903219,104
313,-3229.324357,104
314,-2842.039019,104
315,-3063.903219,105
316,-3229.324357,105
317,-2842.039019,105
318,-3063.903219,106
319,-3229.324357,106
320,-2842.039019,106
321,-3063.903219,107
322,-3229.324357,107
323,-2842.039019,107
324,-3063.903219,108
325,-3229.324357,108
326,-2842.039019,108
327,-3063.903219,109
328,-3229.324357,109
329,-2842.039019,109
330,-3063.903219,110
331,-3229.324357,110
332,-2842.039019,110
333,-3063.903219,111
334,-3229.324357,111
335,-2842.039019,111
336,-3063.903219,112
337,-3229.324357,112
338,-2842.039019,112
339,-3063.903219,113
340,-3229.324357,113
341,-2842.039019,113
342,-3063.903219,114
343,-3229.324357,114
344,-2842.039019,114
345,-3063.903219,115
346,-3229.324357,115
347,-2842.039019,115
348,-3063.903219,116
349,-3229.324357,116
350,-2842.039019,116
351,-3063.903219,117
352,-3229.324357,117
353,-2842.039019,117
354,-3063.903219,118
355,-3229.324357,118
356,-2842.039019,118
357,-3063.903219,119
358,-3229.324357,119
359,-2842.039019,119
360,-3063.903219,120
361,-3229.324357,120
362,-2842.039019,120
363,-3063.903219,121
364,-3229.324357,121
365,-2842.039019,121
366,-3063.903219,122
367,-3229.324357,122
368,-2842.039019,122
369,-3063.903219,123
370,-3229.324357,123
371,-2842.039019,123
372,-3063.903219,124
373,-3229.324357,124
374,-2842.039019,124
375,-3063.903219,125
376,-3229.324357,125
377,-2842.039019,125
378,-3063.903219,126
379,-3229.324357,126
380,-2842.039019,126
381,-3063.903219,127
382,-3229.324357,127
383,-2842.039019,127
384,-3063.903219,128
385,-3229.324357,128
386,-2842.039019,128
387,-3063.903219,129
388,-3229.324357,129
389,-2842.039019,129
390,-3063.903219,130
391,-3229.324357,130
392,-2842.039019,130
393,-3063.903219,131
394,-3229.324357,131
395,-2842.039019,131
396,-3063.903219,132
397,-3229.324357,132
398,-2842.039019,132
399,-3063.903219,133
400,-3229.324357,133
401,-2842.039019,133
402,-3063.903219,134
403,-3229.324357,134
404,-2842.039019,134
405,-3063.903219,135
406,-3229.324357,135
407,-2842.039019,135
408,-3063.903219,136
409,-3229.324357,136
410,-2842.039019,136
411,-3063.903219,137
412,-3229.324357,137
413,-2842.039019,137
414,-3063.903219,138
415,-3229.324357,138
416,-2842.039019,138
417,-3063.903219,139
418,-3229.324357,139
419,-2842.039019,139
420,-3063.903219,140
421,-3229.324357,140
422,-2842.039019,140
423,-3063.903219,141
424,-3229.324357,141
425,-2842.039019,141
426,-3063.903219,142
427,-3229.324357,142
428,-2842.039019,142
429,-3063.903219,143
430,-3229.324357,143
431,-2842.039019,143
432,-3063.903219,144
433,-3229.324357,144
434,-2842.039019,144
435,-3063.903219,145
436,-3229.324357,145
437,-2842.039019,145
438,-3063.903219,146
439,-3229.324357,146
440,-2842.039019,146
441,-3063.903219,147
442,-3229.324357,147
443,-2842.039019,147
444,-3063.903219,148
445,-3229.324357,148
446,-2842.039019,148
447,-3063.903219,149
448,-3229.324357,149
449,-2842.039019,149
450,-3063.903219,150
451,-3229.324357,150
452,-2842.039019,150
453,-3063.903219,151
454,-3229.324357,151
455,-2842.039019,151
456,-3063.903219,152
457,-3229.324357,152
458,-2842.039019,152
459,-3063.903219,153
460,-3229.324357,153
461,-2842.039019,153
462,-3063.903219,154
463,-3229.324357,154
464,-2842.039019,154
465,-3063.903219,155
466,-3229.324357,155
467,-2842.039019,155
468,-3063.903219,156
469,-3229.324357,156
470,-2842.039019,156
471,-3063.903219,157
472,-3229.324357,157
473,-2842.039019,157
474,-3063.903219,158
475,-3229.324357,158
476,-2842.039019,158
477,-3063.903219,159
478,-3229.324357,159
479,-2842.039019,159
480,-3063.903219,160
481,-3229.324357,160
482,-2842.039019,160
483,-3063.903219,161
484,-3229.324357,161
485,-2842.039019,161
486,-3063.903219,162
487,-3229.324357,162
488,-2842.039019,162
489,-3063.903219,163
490,-3229.324357,163
491,-2842.039019,163
492,-3063.903219,164
493,-3229.324357,164
494,-2842.039019,164
495,-3063.903219,165
496,-3229.324357,165
497,-2842.039019,165
498,-3063.903219,166
499,-3229.324357,166
500,-2842.039019,166
501,-3063.903219,167
502,-3229.324357,167
503,-2842.039019,167
504,-3063.903219,168
505,-3229.324357,168
506,-2842.039019,168
507,-3063.903219,169
508,-3229.324357,169
509,-2842.039019,169
510,-3063.903219,170
511,-3229.324357,170
512,-2842.039019,170
513,-3063.903219,171
514,-3229.324357,171
515,-2842.039019,171
516,-3063.903219,172
517,-3229.324357,172
518,-2842.039019,172
519,-3063.903219,173
520,-3229.324357,173
521,-2842.039019,173
522,-3063.903219,174
523,-3229.324357,174
524,-2842.039019,174
525,-3063.903219,175
526,-3229.324357,175
527,-2842.039019,175
528,-3063.903219,176
529,-3229.324357,176
530,-2842.039019,176
531,-3063.903219,177
532,-3229.324357,177
533,-2842.039019,177
534,-3063.903219,178
535,-3229.324357,178
536,-2842.039019,178
537,-3063.903219,179
538,-3229.324357,179
539,-2842.039019,179
540,-3063.903219,180
541,-3229.324357,180
542,-2842.039019,180
543,-3063.903219,181
544,-3229.324357,181
545,-2842.039019,181
546,-3063.903219,182
547,-3229.324357,182
548,-2842.039019,182
549,-3063.903219,183
550,-3229.324357,183
551,-2842.039019,183
552,-3063.903219,184
553,-3229.324357,184
554,-2842.039019,184
555,-3063.903219,185
556,-3229.324357,185
557,-2842.039019,185
558,-3063.903219,186
559,-3229.324357,186
560,-2842.039019,186
561,-3063.903219,187
562,-3229.324357,187
563,-2842.039019,187
564,-3063.903219,188
565,-3229.324357,188
566,-2842.039019,188
567,-3063.903219,189
568,-3229.324357,189
569,-2842.039019,189
570,-3063.903219,190
571,-3229.324357,190
572,-2842.039019,190
573,-3063.903219,191
574,-3229.324357,191
575,-2842.039019,191
576,-3063.903219,192
577,-3229.324357,192
578,-2842.039019,192
579,-3063.903219,193
580,-3229.324357,193
581,-2842.039019,193
582,-3063.903219,194
583,-3229.324357,194
584,-2842.039019,194
585,-3063.903219,195
586,-3229.324357,195
587,-2842.039019,195
588,-3063.903219,196
589,-3229.324357,196
590,-2842.039019,196
591,-3063.903219,197
592,-3229.324357,197
593,-2842.039019,197
594,-3063.903219,198
595,-3229.324357,198
596,-2842.039019,198
597,-3063.903219,199
598,-3229.324357,199
599,-2842.039019,199
600,-3063.903219,200
601,-3229.324357,200
602,-2842.039019,200
603,-3063.903219,201
604,-3229.324357,201
605,-2842.039019,201
606,-3063.903219,202
607,-3229.324357,202
608,-2842.039019,202
609,-3063.903219,203
610,-3229.324357,203
611,-2842.039019,203
612,-3063.903219,204
613,-3229.324357,204
614,-2842.039019,204
615,-3063.903219,205
616,-3229.324357,205
617,-2842.039019,205
618,-3063.903219,206
619,-3229.324357,206
620,-2842.039019,206
621,-3063.903219,207
622,-3229.324357,207
623,-2842.039019,207
624,-3063.903219,208
625,-3229.324357,208
626,-2842.039019,208
627,-3063.903219,209
628,-3229.324357,209
629,-2842.039019,209
630,-3063.903219,210
631,-3229.324357,210
632,-2842.039019,210
633,-3063.903219,211
634,-3229.324357,211
635,-2842.039019,211
636,-3063.903219,212
637,-3229.324357,212
638,-2842.039019,212
639,-3063.903219,213
640,-3229.324357,213
641,-2842.039019,213
642,-3063.903219,214
643,-3229.324357,214
644,-2842.039019,214
645,-3063.903219,215
646,-3229.324357,215
647,-2842.039019,215
648,-3063.903219,216
649,-3229.324357,216
650,-2842.039019,216
651,-3063.903219,217
652,-3229.324357,217
653,-2842.039019,217
654,-3063.903219,218
655,-3229.324357,218
656,-2842.039019,218
657,-3063.903219,219
658,-3229.324357,219
659,-2842.039019,219
660,-3063.903219,220
661,-3229.324357,220
662,-2842.039019,220
663,-3063.903219,221
664,-3229.324357,221
665,-2842.039019,221
666,-3063.903219,222
667,-3229.324357,222
668,-2842.039019,222
669,-3063.903219,223
670,-3229.324357,223
671,-2842.039019,223
672,-3063.903219,224
673,-3229.324357,224
674,-2842.039019,224
675,-3063.903219,225
676,-3229.324357,225
677,-2842.039019,225
678,-3063.903219,226
679,-3229.324357,226
680,-2842.039019,226
681,-3063.903219,227
682,-3229.324357,227
683,-2842.039019,227
684,-3063.903219,228
685,-3229.324357,228
686,-2842.039019,228
687,-3063.903219,229
688,-3229.324357,229
689,-2842.039019,229
690,-3063.903219,230
691,-3229.324357,230
692,-2842.039019,230
693,-3063.903219,231
694,-3229.324357,231
695,-2842.039019,231
696,-3063.903219,232
697,-3229.324357,232
698,-2842.039019,232
699,-3063.903219,233
700,-3229.324357,233
701,-2842.039019,233
702,-3063.903219,234
703,-3229.324357,234
704,-2842.039019,234
705,-3063.903219,235
706,-3229.324357,235
707,-2842.039019,235
708,-3063.903219,236
709,-3229.324357,236
710,-2842.039019,236
711,-3063.903219,237
712,-3229.324357,237
713,-2842.039019,237
714,-3063.903219,238
715,-3229.324357,238
716,-2842.039019,238
717,-3063.903219,239
718,-3229.324357,239
719,-2842.039019,239
720,-3063.903219,240
721,-3229.324357,240
722,-2842.039019,240
723,-3063.903219,241
724,-3229.324357,241
725,-2842.039019,241
726,-3063.903219,242
727,-3229.324357,242
728,-2842.039019,242
729,-3063.903219,243
730,-3229.324357,243
731,-2842.039019,243
732,-3063.903219,244
733,-3229.324357,244
734,-2842.039019,244
735,-3063.903219,245
736,-3229.324357,245
737,-2842.039019,245
738,-3063.903219,246
739,-3229.324357,246
740,-2842.039019,246
741,-3063.903219,247
742,-3229.324357,247
743,-2842.039019,247
744,-3063.903219,248
745,-3229.324357,248
746,-2842.039019,248
747,-3063.903219,249
748,-3229.324357,249
749,-2842.039019,249
750,-3063.903219,250
751,-3229.324357,250
752,-2842.039019,250
753,-3063.903219,251
754,-3229.324357,251
755,-2842.039019,251
756,-3063.903219,252
757,-3229.324357,252
758,-2842.039019,252
759,-3063.903219,253
760,-3229.324357,253
761,-2842.039019,253
762,-3063.903219,254
763,-3229.324357,254
764,-2842.039019,254
765,-3063.903219,255
766,-3229.324357,255
767,-2842.039019,255
768,-3063.903219,256
769,-3229.324357,256
770,-2842.039019,256
771,-3063.903219,257
772,-3229.324357,257
773,-2842.039019,257
774,-3063.903219,258
775,-3229.324357,258
776,-2842.039019,258
777,-3063.903219,259
778,-3229.324357,259
779,-2842.039019,259
780,-3063.903219,260
781,-3229.324357,260
782,-2842.039019,260
783,-3063.903219,261
784,-3229.324357,261
785,-2842.039019,261
786,-3063.903219,262
787,-3229.324357,262
788,-2842.039019,262
789,-3063.903219,263
790,-3229.324357,263
791,-2842.039019,263
792,-3063.903219,264
793,-3229.324357,264
794,-2842.039019,264
795,-3063.903219,265
796,-3229.324357,265
797,-2842.039019,265
798,-3063.903219,266
799,-3229.324357,266
800,-2842.039019,266
801,-3063.903219,267
802,-3229.324357,267
803,-2842.039019,267
804,-3063.903219,268
805,-3229.324357,268
806,-2842.039019,268
807,-3063.903219,269
808,-3229.324357,269
809,-2842.039019,269
810,-3063.903219,270
811,-3229.324357,270
812,-2842.039019,270
813,-3063.903219,271
814,-3229.324357,271
815,-2842.039019,271
816,-3063.903219,272
817,-3229.324357,272
818,-2842.039019,272
819,-3063.903219,273
820,-3229.324357,273
821,-2842.039019,273
822,-3063.903219,274
823,-3229.324357,274
824,-2842.039019,274
825,-3063.903219,275
826,-3229.324357,275
827,-2842.039019,275
828,-3063.903219,276
829,-3229.324357,276
830,-2842.039019,276
831,-3063.903219,277
832,-3229.324357,277
833,-2842.039019,277
834,-3063.903219,278
835,-3229.324357,278
836,-2842.039019,278
837,-3063.903219,279
838,-3229.324357,279
839,-2842.039019,279
840,-3063.903219,280
841,-3229.324357,280
842,-2842.039019,280
843,-3063.903219,281
844,-3229.324357,281
845,-2842.039019,281
846,-3063.903219,282
847,-3229.324357,282
848,-2842.039019,282
849,-3063.903219,283
850,-3229.324357,283
851,-2842.039019,283
852,-3063.903219,284
853,-3229.324357,284
854,-2842.039019,284
855,-3063.903219,285
856,-3229.324357,285
857,-2842.039019,285
858,-3063.903219,286
859,-3229.324357,286
860,-2842.039019,286
861,-3063.903219,287
862,-3229.324357,287
863,-2842.039019,287
864,-3063.903219,288
865,-3229.324357,288
866,-2842.039019,288
867,-3063.903219,289
868,-3229.324357,289
869,-2842.039019,289
870,-3063.903219,290
871,-3229.324357,290
872,-2842.039019,290
873,-3063.903219,291
874,-3229.324357,291
875,-2842.039019,291
876,-3063.903219,292
877,-3229.324357,292
878,-2842.039019,292
879,-3063.903219,293
880,-3229.324357,293
881,-2842.039019,293
882,-3063.903219,294
883,-3229.324357,294
884,-2842.039019,294
885,-3063.903219,295
886,-3229.324357,295
887,-2842.039019,295
888,-3063.903219,296
889,-3229.324357,296
890,-2842.039019,296
891,-3063.903219,297
892,-3229.324357,297
893,-2842.039019,297
894,-3063.903219,298
895,-3229.324357,298
896,-2842.039019,298
897,-3063.903219,299
898,-3229.324357,299
899,-2842.039019,299
900,-3063.903219,300
901,-3229.324357,300
902,-2842.039019,300
903,-3063.903219,301
904,-3229.324357,301
905,-2842.039019,301
906,-3063.903219,302
907,-3229.324357,302
908,-2842.039019,302
909,-3063.903219,303
910,-3229.324357,303
911,-2842.039019,303
912,-3063.903219,304
913,-3229.324357,304
914,-2842.039019,304
915,-3063.903219,305
916,-3229.324357,305
917,-2842.039019,305
918,-3063.903219,306
919,-3229.324357,306
920,-2842.039019,306
921,-3063.903219,307
922,-3229.324357,307
923,-2842.039019,307
924,-3063.903219,308
925,-3229.324357,308
926,-2842.039019,308
927,-3063.903219,309
928,-3229.324357,309
929,-2842.039019,309
930,-3063.903219,310
931,-3229.324357,310
932,-2842.039019,310
933,-3063.903219,311
934,-3229.324357,311
935,-2842.039019,311
936,-3063.903219,312
937,-3229.324357,312
938,-2842.039019,312
939,-3063.903219,313
940,-3229.324357,313
941,-2842.039019,313
942,-3063.903219,314
943,-3229.324357,314
944,-2842.039019,314
945,-3063.903219,315
946,-3229.324357,315
947,-2842.039019,315
948,-3063.903219,316
949,-3229.324357,316
950,-2842.039019,316
951,-3063.903219,317
952,-3229.324357,317
953,-2842.039019,317
954,-3063.903219,318
955,-3229.324357,318
956,-2842.039019,318
957,-3063.903219,319
958,-3229.324357,319
959,-2842.039019,319
960,-3063.903219,320
961,-3229.324357,320
962,-2842.039019,320
963,-3063.903219,321
964,-3229.324357,321
965,-2842.039019,321
966,-3063.903219,322
967,-3229.324357,322
968,-2842.039019,322
969,-3063.903219,323
970,-3229.324357,323
971,-2842.039019,323
972,-3063.903219,324
973,-3229.324357,324
974,-2842.039019,324
975,-3063.903219,325
976,-3229.324357,325
977,-2842.039019,325
978,-3063.903219,326
979,-3229.324357,326
980,-2842.039019,326
981,-3063.903219,327
982,-3229.324357,327
983,-2842.039019,327
984,-3063.903219,328
985,-3229.324357,328
986,-2842.039019,328
987,-3063.903219,329
988,-3229.324357,329
989,-2842.039019,329
990,-3063.903219,330
991,-3229.324357,330
992,-2842.039019,330
993,-3063.903219,331
994,-3229.324357,331
995,-2842.039019,331
996,-3063.903219,332
997,-3229.324357,332
998,-2842.039019,332
999,-3063.903219,333
1000,-3229.324357,333
1001,-2842.039019,333
1002,-3063.903219,334
1003,-3229.324357,334
1004,-2842.039019,334
1005,-3063.903219,335
1006,-3229.324357,335
1007,-2842.039019,335
1008,-3063.903219,336
1009,-3229.324357,336
1010,-2842.039019,336
1011,-3063.903219,337
1012,-3229.324357,337
1013,-2842.039019,337
1014,-3063.903219,338
1015,-3229.324357,338
1016,-2842.039019,338
1017,-3063.903219,339
1018,-3229.324357,339
1019,-2842.039019,339
1020,-3063.903219,340
1021,-3229.324357,340
1022,-2842.039019,340
1023,-3063.903219,341
1024,-3229.324357,341
1025,-2842.039019,341
1026,-3063.903219,342
1027,-3229.324357,342
1028,-2842.039019,342
1029,-3063.903219,343
1030,-3229.324357,343
1031,-2842.039019,343
1032,-3063.903219,344
1033,-3229.324357,344
1034,-2842.039019,344
1035,-3063.903219,345
1036,-3229.324357,345
1037,-2842.039019,345
1038,-3063.903219,346
1039,-3229.324357,346
1040,-2842.039019,346
1041,-3063.903219,347
1042,-3229.324357,347
1043,-2842.039019,347
1044,-3063.903219,348
1045,-3229.324357,348
1046,-2842.039019,348
1047,-3063.903219,349
1048,-3229.324357,349
1049,-2842.039019,349
1050,-3063.903219,350
1051,-3229.324357,350
1052,-2842.039019,350
1053,-3063.903219,351
1054,-3229.324357,351
1055,-2842.039019,351
1056,-3063.903219,352
1057,-3229.324357,352
1058,-2842.039019,352
1059,-3063.903219,353
1060,-3229.324357,353
1061,-2842.039019,353
1062,-3063.903219,354
1063,-3229.324357,354
1064,-2842.039019,354
1065,-3063.903219,355
1066,-3229.324357,355
1067,-2842.039019,355
1068,-3063.903219,356
1069,-3229.324357,356
1070,-2842.039019,356
1071,-3063.903219,357
1072,-3229.324357,357
1073,-2842.039019,357
1074,-3063.903219,358
1075,-3229.324357,358
1076,-2842.039019,358
1077,-3063.903219,359
1078,-3229.324357,359
1079,-2842.039019,359
1080,-3063.903219,360
1081,-3229.324357,360
1082,-2842.039019,360
1083,-3063.903219,361
1084,-3229.324357,361
1085,-2842.039019,361
1086,-3063.903219,362
1087,-3229.324357,362
1088,-2842.039019,362
1089,-3063.903219,363
1090,-3229.324357,363
1091,-2842.039019,363
1092,-3063.903219,364
1093,-3229.324357,364
1094,-2842.039019,364
1095,-3063.903219,365
1096,-3229.324357,365
1097,-2842.039019,365
1098,-3063.903219,366
1099,-3229.324357,366
1100,-2842.039019,366
1101,-3063.903219,367
1102,-3229.324357,367
1103,-2842.039019,367
1104,-3063.903219,368
1105,-3229.324357,368
1106,-2842.039019,368
1107,-3063.903219,369
1108,-3229.324357,369
1109,-2842.039019,369
1110,-3063.903219,370
1111,-3229.324357,370
1112,-2842.039019,370
1113,-3063.903219,371
1114,-3229.324357,371
1115,-2842.039019,371
1116,-3063.903219,372
1117,-3229.324357,372
1118,-2842.039019,372
1119,-3063.903219,373
1120,-3229.324357,373
1121,-2842.039019,373
1122,-3063.903219,374
1123,-3229.324357,374
1124,-2842.039019,374
1125,-3063.903219,375
1126,-3229.324357,375
1127,-2842.039019,375
1128,-3063.903219,376
1129,-3229.324357,376
1130,-2842.039019,376
1131,-3063.903219,377
1132,-3229.324357,377
1133,-2842.039019,377
1134,-3063.903219,378
1135,-3229.324357,378
1136,-2842.039019,378
1137,-3063.903219,379
1138,-3229.324357,379
1139,-2842.039019,379
1140,-3063.903219,380
1141,-3229.324357,380
1142,-2842.039019,380
1143,-3063.903219,381
1144,-3229.324357,381
1145,-2842.039019,381
1146,-3063.903219,382
1147,-3229.324357,382
1148,-2842.039019,382
1149,-3063.903219,383
1150,-3229.324357,383
1151,-2842.039019,383
1152,-3063.903219,384
1153,-3229.324357,384
1154,-2842.039019,384
1155,-3063.903219,385
1156,-3229.324357,385
1157,-2842.039019,385
1158,-3063.903219,386
1159,-3229.324357,386
1160,-2842.039019,386
1161,-3063.903219,387
1162,-3229.324357,387
1163,-2842.039019,387
1164,-3063.903219,388
1165,-3229.324357,388
1166,-2842.039019,388
1167,-3063.903219,389
1168,-3229.324357,389
1169,-2842.039019,389
1170,-3063.903219,390
1171,-3229.324357,390
1172,-2842.039019,390
1173,-3063.903219,391
1174,-3229.324357,391
1175,-2842.039019,391
1176,-3063.903219,392
1177,-3229.324357,392
1178,-2842.039019,392
1179,-3063.903219,393
1180,-3229.324357,393
1181,-2842.039019,393
1182,-3063.903219,394
1183,-3229.324357,394
1184,-2842.039019,394
1185,-3063.903219,395
1186,-3229.324357,395
1187,-2842.039019,395
1188,-3063.903219,396
1189,-3229.324357,396
1190,-2842.039019,396
1191,-3063.903219,397
1192,-3229.324357,397
1193,-2842.039019,397
1194,-3063.903219,398
1195,-3229.324357,398
1196,-2842.039019,398
1197,-3063.903219,399
1198,-3229.324357,399
1199,-2842.039019,399
1200,-3063.903219,400
1201,-3229.324357,400
1202,-2842.039019,400
1203,-3063.903219,401
1204,-3229.324357,401
1205,-2842.039019,401
1206,-3063.903219,402
1207,-3229.324357,402
1208,-2842.039019,402
1209,-3063.903219,403
1210,-3229.324357,403
1211,-2842.039019,403
1212,-3063.903219,404
1213,-3229.324357,404
1214,-2842.039019,404
1215,-3063.903219,405
1216,-3229.324357,405
1217,-2842.039019,405
1218,-3063.903219,406
1219,-3229.324357,406
1220,-2842.039019,406
1221,-3063.903219,407
1222,-3229.324357,407
1223,-2842.039019,407
1224,-3063.903219,408
1225,-3229.324357,408
1226,-2842.039019,408
1227,-3063.903219,409
1228,-3229.324357,409
1229,-2842.039019,409
1230,-3063.903219,410
1231,-3229.324357,410
1232,-2842.039019,410
1233,-3063.903219,411
1234,-3229.324357,411
1235,-2842.039019,411
1236,-3063.903219,412
1237,-3229.324357,412
1238,-2842.039019,412
1239,-3063.903219,413
1240,-3229.324357,413
1241,-2842.039019,413
1242,-3063.903219,414
1243,-3229.324357,414
1244,-2842.039019,414
1245,-3063.903219,415
1246,-3229.324357,415
1247,-2842.039019,415
1248,-3063.903219,416
