mobilenet,30,8,651.1768015631358,634.8973815240573
densenet201,30,16,135.97505740289597,132.57568096782356
resnet50,20,16,221.59514164884857,216.05526310762735
vgg19,20,16,97.29905544752228,94.86657906133422
