Wall time,Step,Value
1678769268.9669392,3840,68.61394500732422
1678769271.292565,5760,73.88529968261719
1678769272.646565,6720,69.22784423828125
1678769274.916565,8640,67.25399017333984
1678769277.227564,10560,70.71981811523438
1678769278.208083,11520,69.73426055908203
1678769279.4070773,12480,72.6224136352539
1678769280.3710773,13440,77.05256652832031
1678769281.6680768,14400,73.0691909790039
1678769282.647077,15360,71.02201843261719
1678769283.6560774,16320,71.34017944335938
1678769284.8276374,17280,67.22319793701172
1678769285.8146455,18240,74.75241088867188
1678769287.0496368,19200,73.58624267578125
1678769288.070658,20160,70.48220825195312
1678769290.2956579,22080,72.4994125366211
1678769292.5295405,24000,71.66802978515625
1678769293.7295394,24960,77.68270874023438
1678769299.2434893,29760,74.38827514648438
1678769300.2234898,30720,73.77984619140625
1678769301.4144902,31680,72.26439666748047
1678769302.4469993,32640,73.27230072021484
1678769303.7210002,33600,64.94966125488281
1678769305.9220002,35520,70.81917572021484
1678769309.1299994,38400,72.77449798583984
1678769310.3059993,39360,67.1943588256836
1678769312.514,41280,71.35211944580078
1678769313.548999,42240,65.88740539550781
1678769314.7510006,43200,72.51170349121094
1678769315.7659874,44160,69.05448913574219
1678769317.991499,46080,73.42813873291016
1678769320.2074962,48000,73.79940032958984
1678769321.2154965,48960,71.4981460571289
1678769324.634411,51840,73.92054748535156
1678769325.6434112,52800,70.59386444091797
1678769326.8779526,53760,71.51908874511719
1678769327.8799524,54720,74.54891967773438
1678769329.1020353,55680,70.4935302734375
1678769332.301037,58560,65.77212524414062
1678769333.5705636,59520,69.62818908691406
1678769335.5675638,61440,69.17393493652344
1678769337.7835658,63360,69.4853744506836
1678769339.0100946,64320,69.66088104248047
1678769339.9940934,65280,70.48948669433594
1678769341.2030942,66240,74.48755645751953
1678769342.229094,67200,70.3465347290039
1678769344.4470997,69120,75.18603515625
1678769345.676133,70080,72.90945434570312
1678769346.6711326,71040,73.83641052246094
1678769347.909133,72000,69.64299011230469
1678769350.1286724,73920,74.85651397705078
1678769352.3886714,75840,73.54195404052734
1678769353.3892064,76800,71.55545043945312
1678769355.6294146,78720,73.16929626464844
1678769356.6324153,79680,72.44536590576172
1678769358.867946,81600,74.30224609375
1678769360.084459,82560,73.28178405761719
1678769361.0824587,83520,65.0428237915039
1678769362.2874596,84480,66.95079040527344
1678769363.2994628,85440,74.00425720214844
1678769364.544459,86400,70.79045867919922
1678769366.7935417,88320,78.34738159179688
1678769367.815543,89280,72.16807556152344
1678769369.0535414,90240,73.67156982421875
1678769370.0485418,91200,71.90473175048828
1678769375.4760542,96000,75.07695770263672
1678769378.9310553,98880,71.76951599121094
1678769381.2650983,100800,71.3617935180664
1678769382.2740953,101760,74.11489868164062
1678769383.4750948,102720,73.42424774169922
1678769391.3548684,109440,77.88545227050781
1678769394.5773826,112320,85.03424835205078
1678769396.763048,114240,72.85635375976562
1678769397.9500482,115200,72.55549621582031
1678769398.9510481,116160,78.43623352050781
1678769403.3776138,120000,79.0650863647461
1678769404.558614,120960,77.42926025390625
1678769405.5576143,121920,72.00250244140625
1678769408.813261,124800,80.24895477294922
1678769409.995261,125760,76.99058532714844
1678769413.1737752,128640,73.77947235107422
1678769416.572776,131520,73.31695556640625
1678769417.600777,132480,74.00929260253906
1678769419.7867765,134400,73.92012786865234
1678769421.9907863,136320,78.76300048828125
1678769423.211777,137280,75.55253601074219
1678769424.2307763,138240,74.86412811279297
1678769425.232776,139200,74.8280258178711
1678769426.4327767,140160,76.73383331298828
1678769427.4547763,141120,77.19361877441406
