model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1488.6064682006836,200,7.443032341003418
mobilenet,10,4,1419.8088064193726,109,13.025768866232776

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1491.7024660110474,200,7.458512330055237
mobilenet,10,8,1405.6825199127197,68,20.671801763422348

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1489.6358094215393,200,7.448179047107697
mobilenet,10,16,1379.2599716186523,39,35.36564029791416

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,10,4,2567.0492515563965,200,12.835246257781982
alexnet,10,8,2662.818817138672,191,13.94145977559514

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,8,2791.758270263672,200,13.958791351318359
mobilenet,10,8,2707.147169113159,132,20.50869067509969

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,8,2805.4707536697388,200,14.027353768348695
mobilenet,10,16,2682.017795562744,76,35.289707836351894

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,10,4,2571.6408948898315,200,12.858204474449158
alexnet,10,16,2665.3144025802612,173,15.406441633411914

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,16,3088.749444961548,200,15.443747224807739
mobilenet,10,8,3003.4068145751953,146,20.5712795518849

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,16,3095.4867486953735,200,15.477433743476867
mobilenet,10,16,2968.0207862854004,84,35.333580789111906

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1532.166208744049,200,7.660831043720245
mobilenet,20,4,1469.539361000061,176,8.34965546022762

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1505.3557419776917,200,7.526778709888458
mobilenet,20,8,1446.7689304351807,130,11.128991772578313

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1507.5690250396729,200,7.5378451251983645
mobilenet,20,16,1430.9516143798828,76,18.828310715524776

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,20,4,1639.6425333023071,200,8.198212666511536
alexnet,10,8,1722.8867511749268,120,14.35738959312439

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,20,8,2202.781633377075,200,11.013908166885376
alexnet,10,8,2288.6713914871216,162,14.12760118201927

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,8,2848.4183616638184,200,14.242091808319092
mobilenet,20,16,2755.3992671966553,147,18.744212702018064

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,20,4,1667.1758069992065,200,8.335879034996033
alexnet,10,16,1739.9333400726318,112,15.535119107791356

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,20,8,2212.217180252075,200,11.061085901260377
alexnet,10,16,2292.2059803009033,147,15.593237961230635

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,16,3134.413701057434,200,15.67206850528717
mobilenet,20,16,3047.9563159942627,162,18.81454516045841

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1501.7167673110962,200,7.508583836555481
mobilenet,30,4,1483.8695640563965,173,8.577280717088996

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1560.5123829841614,200,7.8025619149208065
mobilenet,30,8,1494.2257280349731,171,8.738162152251306

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1571.444995880127,200,7.857224979400635
mobilenet,30,16,1514.3563833236694,117,12.943216951484354

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,30,4,1690.1276407241821,200,8.45063820362091
alexnet,10,8,1727.4224939346313,122,14.159200769955994

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,30,8,1707.460771560669,200,8.537303857803344
alexnet,10,8,1790.0229387283325,122,14.672319169904364

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,30,16,2553.1501121520996,200,12.765750560760498
alexnet,10,8,2637.791033744812,175,15.073091621398925

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,30,4,1647.1297278404236,200,8.235648639202118
alexnet,10,16,1685.6915502548218,108,15.608255094952053

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,30,8,1734.2197856903076,200,8.671098928451539
alexnet,10,16,1791.923267364502,112,15.999314887183052

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,30,16,2571.8117122650146,200,12.859058561325073
alexnet,10,16,2669.1986770629883,162,16.476535043598695

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1542.0925459861755,200,7.710462729930878
mobilenet,40,4,1516.1312294006348,182,8.330391370333158

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1566.202078819275,200,7.831010394096374
mobilenet,40,8,1539.1148481369019,179,8.598406972831853

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1639.7934770584106,200,8.198967385292054
mobilenet,40,16,1577.131549835205,144,10.952302429411146

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,40,4,1631.0542087554932,200,8.155271043777466
alexnet,10,8,1672.4157409667969,115,14.542745573624321

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,40,8,1699.733895778656,200,8.49866947889328
alexnet,10,8,1738.161540031433,116,14.984151207167526

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,40,16,2155.941379547119,200,10.779706897735595
alexnet,10,8,2241.5883779525757,141,15.897789914557274

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,40,4,1723.047387123108,200,8.61523693561554
alexnet,10,16,1761.3982067108154,111,15.86845231271005

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,40,8,1740.0881233215332,200,8.700440616607667
alexnet,10,16,1792.776099205017,111,16.151136028874028

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,40,16,2168.0348167419434,200,10.840174083709718
alexnet,10,16,2253.403814315796,131,17.201555834471723

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1522.293893814087,200,7.6114694690704345
mobilenet,50,4,1496.016830921173,186,8.043101241511684

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1574.8600687980652,200,7.874300343990326
mobilenet,50,8,1556.212152481079,183,8.503891543612454

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1732.4256601333618,200,8.66212830066681
mobilenet,50,16,1680.1949100494385,174,9.656292586491025

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,50,4,1684.3270082473755,200,8.421635041236877
alexnet,10,8,1721.176612854004,120,14.343138440450032

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,50,8,1759.9179544448853,200,8.799589772224426
alexnet,10,8,1808.435139656067,118,15.325721522509042

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,50,16,1903.5516815185547,200,9.517758407592773
alexnet,10,8,1986.210687637329,117,16.976159723395977

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,50,4,1639.8846759796143,200,8.199423379898072
alexnet,10,16,1676.618525505066,105,15.967795481000628

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,50,8,1713.796033859253,200,8.568980169296264
alexnet,10,16,1749.4624710083008,105,16.6615473429362

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,50,16,1933.0292491912842,200,9.665146245956421
alexnet,10,16,2026.224313735962,109,18.58921388748589

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1564.8073954582214,200,7.824036977291107
mobilenet,60,4,1542.884349822998,178,8.66788960574718

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1597.6856627464294,200,7.988428313732147
mobilenet,60,8,1576.9337253570557,182,8.664471018445361

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1865.2568998336792,200,9.326284499168397
mobilenet,60,16,1777.8262042999268,195,9.117057457948343

model name,gpu resource,batchsize,total latency,real exec times,avg latency
mobilenet,60,4,1695.7718086242676,200,8.478859043121338
alexnet,10,8,1740.5983047485352,118,14.75083309108928

model name,gpu resource,batchsize,total latency,real exec times,avg latency
