model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,4,7911.764171600342,200,39.55882085800171
densenet201,10,4,7996.22087097168,104,76.88673914395847

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,14026.218650817871,200,70.13109325408935
densenet201,10,4,14197.002815246582,184,77.15762399590534

model name,gpu resource,batchsize,total latency,real exec times,avg latency
densenet201,10,4,15502.03881072998,200,77.5101940536499
resnet50,10,16,15350.837936401367,141,108.87119103830757

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,4,7945.109302520752,200,39.725546512603756
densenet201,10,8,8157.496658325195,70,116.53566654750279

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,14051.670989990234,200,70.25835494995117
densenet201,10,8,14226.982131958008,122,116.61460763900007

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,16,21808.37461090088,200,109.04187305450439
densenet201,10,8,22107.03183746338,189,116.96842242044116

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,4,7964.144451141357,200,39.820722255706784
densenet201,10,16,8142.175994873047,40,203.55439987182618

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,8,14082.744903564453,200,70.41372451782226
densenet201,10,16,14494.38703918457,71,204.14629632654325

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,10,16,21869.238494873047,200,109.34619247436524
densenet201,10,16,22356.672958374023,109,205.10709136122958

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,4,4256.310338973999,200,21.281551694869997
densenet201,10,4,4385.78662109375,56,78.31761823381696

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,8,7448.405487060547,200,37.24202743530273
densenet201,10,4,7597.172050476074,96,79.13720885912578

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,16,11511.577632904053,200,57.557888164520264
densenet201,10,4,11629.732116699219,145,80.20504908068426

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,4,4279.010135650635,200,21.395050678253174
densenet201,10,8,4374.563125610352,37,118.2314358273068

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,8,7464.487400054932,200,37.32243700027466
densenet201,10,8,7620.751922607422,64,119.07424879074097

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,16,11551.257942199707,200,57.75628971099854
densenet201,10,8,11798.058013916016,98,120.38834708077567

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,4,4291.840518951416,200,21.45920259475708
densenet201,10,16,4556.576812744141,22,207.1171278520064

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,8,7488.458190917969,200,37.44229095458984
densenet201,10,16,7744.41796875,37,209.30859375

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,20,16,11596.624782562256,200,57.98312391281128
densenet201,10,16,11904.376983642578,56,212.5781604221889

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,4,2823.7494440078735,200,14.118747220039367
densenet201,10,4,2905.6362533569336,36,80.71211814880371

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,8,4962.610662460327,200,24.813053312301637
densenet201,10,4,5059.241195678711,61,82.93838025702804

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,16,7564.065113067627,200,37.82032556533814
densenet201,10,4,7692.846336364746,89,86.43647568949153

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,4,2852.5018491744995,200,14.262509245872497
densenet201,10,8,2923.555778503418,24,121.81482410430908

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,8,4989.358758926392,200,24.946793794631958
densenet201,10,8,5099.681915283203,41,124.3824857386147

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,16,7613.106575012207,200,38.06553287506104
densenet201,10,8,7749.588920593262,60,129.15981534322103

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,4,2866.7403259277344,200,14.333701629638671
densenet201,10,16,2997.1895294189453,14,214.0849663870675

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,8,5012.647487640381,200,25.063237438201906
densenet201,10,16,5261.849884033203,24,219.24374516805014

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,30,16,7666.208282470703,200,38.331041412353514
densenet201,10,16,7824.876266479492,34,230.143419602338

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,4,2423.7545948028564,200,12.118772974014282
densenet201,10,4,2479.8230514526367,30,82.66076838175455

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,8,3876.072521209717,200,19.380362606048585
densenet201,10,4,4002.628974914551,46,87.01367336770763

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,16,6167.392351150513,200,30.836961755752565
densenet201,10,4,6270.225776672363,68,92.20920259812299

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,4,2439.959391593933,200,12.199796957969665
densenet201,10,8,2620.906410217285,21,124.80506715320405

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,8,3890.5223064422607,200,19.452611532211304
densenet201,10,8,4020.192222595215,31,129.68362008371662

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,16,6206.922912597656,200,31.03461456298828
densenet201,10,8,6322.689437866211,46,137.44977038839588

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,4,2443.2834272384644,200,12.216417136192321
densenet201,10,16,2610.43701171875,12,217.53641764322916

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,8,3912.5261421203613,200,19.562630710601805
densenet201,10,16,4130.0196533203125,18,229.4455362955729

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,40,16,6227.633018493652,200,31.138165092468263
densenet201,10,16,6366.178909301758,26,244.85303497314453

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,4,2078.7074546813965,200,10.393537273406983
densenet201,10,4,2206.4816360473633,26,84.86467830951398

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,8,3152.5799322128296,200,15.762899661064148
densenet201,10,4,3224.072654724121,35,92.11636156354632

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,16,5218.058010101318,200,26.090290050506592
densenet201,10,4,5352.865417480469,53,100.99746070717866

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,4,2099.5443181991577,200,10.497721590995788
densenet201,10,8,2157.2106552124023,17,126.89474442425896

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,8,3171.076894760132,200,15.85538447380066
densenet201,10,8,3288.6622924804688,24,137.02759552001953

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,16,5269.046115875244,200,26.34523057937622
densenet201,10,8,5412.140838623047,36,150.33724551730685

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,4,2122.8453130722046,200,10.614226565361022
densenet201,10,16,2223.177261352539,10,222.3177261352539

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,8,3179.2923488616943,200,15.896461744308471
densenet201,10,16,3382.249252319336,14,241.589232308524

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,50,16,5282.292091369629,200,26.411460456848143
densenet201,10,16,5601.629440307617,21,266.7442590622675

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,4,2169.7187185287476,200,10.848593592643738
densenet201,10,4,2272.3102798461914,27,84.15963999430339

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,8,2914.984968185425,200,14.574924840927125
densenet201,10,4,3039.690887451172,32,94.99034023284912

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,16,4763.41392326355,200,23.81706961631775
densenet201,10,4,4879.874961853027,45,108.44166581895617

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,4,2098.274341583252,200,10.49137170791626
densenet201,10,8,2170.685287475586,17,127.68736985150505

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,8,2937.7294788360596,200,14.688647394180299
densenet201,10,8,3108.3398971557617,22,141.2881771434437

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,16,4816.056192398071,200,24.080280961990358
densenet201,10,8,4959.223770141602,31,159.97496032714844

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,4,2117.9473552703857,200,10.589736776351929
densenet201,10,16,2243.166259765625,10,224.3166259765625

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,8,2955.5141830444336,200,14.777570915222167
densenet201,10,16,3047.817672729492,12,253.98480606079102

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,60,16,4844.236967086792,200,24.22118483543396
densenet201,10,16,5129.247634887695,18,284.9582019382053

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,4,2130.366273880005,200,10.651831369400025
densenet201,10,4,2218.101722717285,26,85.31160471989558

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,8,2840.2707147598267,200,14.201353573799134
densenet201,10,4,2930.062187194824,30,97.6687395731608

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,16,4663.911561965942,200,23.31955780982971
densenet201,10,4,4743.208282470703,42,112.93353053501674

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,4,2088.494239807129,200,10.442471199035644
densenet201,10,8,2183.142250061035,17,128.42013235653147

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,8,2871.9568367004395,200,14.359784183502198
densenet201,10,8,3040.1070404052734,21,144.76700192406065

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,16,4703.58144569397,200,23.51790722846985
densenet201,10,8,4835.280960083008,29,166.7338262097589

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,4,2172.3088026046753,200,10.861544013023376
densenet201,10,16,2247.937210083008,10,224.7937210083008

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,8,2877.1806411743164,200,14.385903205871582
densenet201,10,16,3080.7887420654297,12,256.73239517211914

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,70,16,4726.232501983643,200,23.631162509918212
densenet201,10,16,5032.427200317383,17,296.0251294304343

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,80,4,2212.632926940918,200,11.06316463470459
densenet201,10,4,2306.2989654541016,27,85.41848020200376

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,80,8,2625.812961578369,200,13.129064807891845
densenet201,10,4,2744.6992263793945,27,101.65552690294054

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,80,16,4369.644561767578,200,21.84822280883789
densenet201,10,4,4476.459991455078,37,120.98540517446158

model name,gpu resource,batchsize,total latency,real exec times,avg latency
resnet50,80,4,2131.631012916565,200,10.658155064582825
densenet201,10,8,2179.2025451660156,17,128.18838500976562

model name,gpu resource,batchsize,total latency,real exec times,avg latency
