model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1481.0027194023132,200,7.405013597011566
densenet201,10,4,1700.6578826904297,22,77.30263103138317

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,8,2860.128028869629,200,14.300640144348144
densenet201,10,4,3163.4669799804688,40,79.08667449951172

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,16,3205.2606382369995,200,16.026303191184997
densenet201,10,4,3543.9726028442383,44,80.5448318828236

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1577.0500807762146,200,7.885250403881073
densenet201,10,8,1719.9437561035156,14,122.8531254359654

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,8,2789.156093597412,200,13.94578046798706
densenet201,10,8,3105.4999237060547,27,115.01851569281683

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,16,3071.769124031067,200,15.358845620155334
densenet201,10,8,3494.563018798828,30,116.48543395996094

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,4,1477.2298231124878,200,7.386149115562439
densenet201,10,16,1812.2146606445312,9,201.35718451605902

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,8,2784.0557079315186,200,13.920278539657593
densenet201,10,16,3208.712417602539,16,200.5445261001587

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,10,16,3084.3724517822266,200,15.421862258911133
densenet201,10,16,3420.6424865722656,17,201.21426391601562

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,4,809.7400968074799,200,4.0487004840374
densenet201,10,4,912.0519943237305,11,82.91381766579367

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,8,1392.3095316886902,200,6.961547658443451
densenet201,10,4,1618.3974533081055,20,80.91987266540528

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,16,1590.9620480537415,200,7.954810240268707
densenet201,10,4,1828.6212997436523,23,79.50527390189792

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,4,780.88672041893,200,3.90443360209465
densenet201,10,8,937.9169616699219,8,117.23962020874023

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,8,1402.363745689392,200,7.01181872844696
densenet201,10,8,1551.0072402954102,13,119.30824925349309

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,16,1591.0529899597168,200,7.955264949798584
densenet201,10,8,1763.5680618286133,15,117.57120412190756

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,4,786.3494739532471,200,3.9317473697662355
densenet201,10,16,1031.6501770019531,5,206.3300354003906

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,8,1374.9125471115112,200,6.874562735557556
densenet201,10,16,1637.8651885986328,8,204.7331485748291

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,20,16,1592.159520149231,200,7.9607976007461545
densenet201,10,16,1853.1656646728516,9,205.9072960747613

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,4,564.1940808296204,200,2.8209704041481016
densenet201,10,4,626.0099868774414,7,89.42999812534877

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,8,883.2700796127319,200,4.41635039806366
densenet201,10,4,1000.3956451416016,12,83.36630376180013

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,16,1027.570559978485,200,5.137852799892426
densenet201,10,4,1183.0682220458984,14,84.50487300327846

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,4,510.36751914024353,200,2.5518375957012176
densenet201,10,8,597.0613403320312,5,119.41226806640626

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,8,887.4766058921814,200,4.437383029460907
densenet201,10,8,986.201057434082,8,123.27513217926025

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,16,1024.8798055648804,200,5.124399027824402
densenet201,10,8,1262.2596969604492,10,126.22596969604493

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,4,515.3948791027069,200,2.5769743955135347
densenet201,10,16,632.8278045654297,3,210.9426015218099

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,8,870.3600959777832,200,4.351800479888916
densenet201,10,16,1062.2046813964844,5,212.44093627929686

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,30,16,1010.9531831741333,200,5.054765915870666
densenet201,10,16,1275.2755584716797,6,212.54592641194662

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,4,440.38012874126434,200,2.2019006437063218
densenet201,10,4,536.0006408691406,6,89.33344014485677

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,8,610.950847864151,200,3.054754239320755
densenet201,10,4,715.6538467407227,8,89.45673084259033

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,16,720.9154872894287,200,3.6045774364471437
densenet201,10,4,815.6105270385742,9,90.62339189317491

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,4,403.4469441175461,200,2.0172347205877306
densenet201,10,8,492.2360610961914,4,123.05901527404785

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,8,598.4031043052673,200,2.9920155215263367
densenet201,10,8,761.1951370239258,6,126.8658561706543

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,16,719.4654064178467,200,3.5973270320892334
densenet201,10,8,786.7055053710938,6,131.11758422851562

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,4,405.11017632484436,200,2.0255508816242216
densenet201,10,16,440.30780029296875,2,220.15390014648438

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,8,602.3659827709198,200,3.011829913854599
densenet201,10,16,683.7824859619141,3,227.92749532063803

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,40,16,710.7265582084656,200,3.553632791042328
densenet201,10,16,903.3235626220703,4,225.83089065551758

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,50,4,359.3968653678894,200,1.796984326839447
densenet201,10,4,468.34102630615234,5,93.66820526123047

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,50,8,558.1518394947052,200,2.790759197473526
densenet201,10,4,658.0358657836914,7,94.00512368338448

model name,gpu resource,batchsize,total latency,real exec times,avg latency
alexnet,50,16,604.7818882465363,200,3.0239094412326812
