mobilenet,30,8,677.2238736256612,660.2932767850197
densenet201,30,16,141.36020819112946,137.8262029863512
resnet50,20,16,230.37118686266436,224.61190719109774
vgg19,20,16,99.24503655647273,96.7639106425609
