Wall time,Step,Value
1678788300.760297,960,150.6152801513672
1678788301.9362967,1920,152.5294952392578
1678788303.3822966,2880,155.05050659179688
1678788304.5192971,3840,147.23114013671875
1678788305.9792967,4800,147.2688751220703
1678788307.1288276,5760,156.21682739257812
1678788308.6858275,6720,155.12147521972656
1678788309.7998278,7680,147.37664794921875
1678788311.2518272,8640,157.33956909179688
1678788312.3968277,9600,146.75900268554688
1678788313.853827,10560,143.5400390625
1678788315.030339,11520,152.5004119873047
1678788316.4223385,12480,143.23304748535156
1678788317.6463397,13440,146.85421752929688
1678788319.0983396,14400,165.67965698242188
1678788320.2873392,15360,140.97686767578125
1678788321.4703395,16320,153.30419921875
1678788322.9203398,17280,151.43017578125
1678788324.1158528,18240,152.4957275390625
1678788325.5478535,19200,142.3927001953125
1678788326.7378533,20160,145.12091064453125
1678788328.1438527,21120,151.4866943359375
1678788329.3238528,22080,147.12498474121094
1678788330.7898529,23040,148.86627197265625
1678788331.9813635,24000,155.90237426757812
1678788333.4398782,24960,158.08262634277344
1678788334.6238785,25920,145.30799865722656
1678788336.1408787,26880,149.44586181640625
1678788337.3078785,27840,158.82626342773438
1678788338.8628788,28800,147.70941162109375
1678788340.0598783,29760,150.98687744140625
1678788341.1854217,30720,155.28028869628906
1678788342.6954222,31680,147.2530975341797
1678788343.853422,32640,142.2318572998047
1678788345.3394792,33600,143.27061462402344
1678788346.49748,34560,146.67776489257812
1678788348.0304797,35520,162.1085662841797
1678788349.174479,36480,153.02719116210938
1678788350.6534789,37440,151.2049560546875
1678788351.834479,38400,151.1041259765625
1678788353.2714806,39360,155.34664916992188
1678788354.43648,40320,152.71449279785156
1678788355.9190176,41280,149.18887329101562
1678788357.0810165,42240,158.5579376220703
1678788358.5490174,43200,156.5105438232422
1678788359.7010174,44160,151.9251708984375
1678788361.175017,45120,152.49807739257812
1678788362.3000166,46080,158.53518676757812
1678788363.5420167,47040,158.95703125
1678788364.9390175,48000,152.35255432128906
1678788366.1600175,48960,155.94825744628906
1678788367.5710175,49920,151.5377197265625
1678788368.777019,50880,157.03309631347656
1678788370.2110178,51840,157.37237548828125
1678788371.3720179,52800,155.1456756591797
1678788372.864017,53760,140.64437866210938
1678788374.000017,54720,153.24546813964844
1678788375.477017,55680,150.476318359375
1678788376.6145537,56640,145.17648315429688
1678788378.1385536,57600,154.87744140625
1678788379.2805536,58560,148.19725036621094
1678788380.7165534,59520,143.6188507080078
1678788381.883096,60480,159.0711669921875
1678788383.0010972,61440,140.34829711914062
1678788384.47861,62400,152.24839782714844
1678788385.60561,63360,152.5777130126953
1678788386.99761,64320,151.5883026123047
1678788388.1636102,65280,149.4514617919922
1678788389.499117,66240,143.11216735839844
1678788390.707117,67200,145.55133056640625
1678788392.072118,68160,147.42898559570312
1678788393.269117,69120,150.3224639892578
1678788394.6211166,70080,148.11326599121094
1678788395.845117,71040,151.9083251953125
1678788397.1811173,72000,147.09323120117188
1678788398.3466282,72960,148.17369079589844
1678788399.868629,73920,145.46047973632812
1678788401.053629,74880,145.96746826171875
1678788402.4966283,75840,153.84852600097656
1678788403.6211414,76800,150.27088928222656
1678788404.8116772,77760,146.2666778564453
1678788406.1656775,78720,144.98629760742188
1678788407.2736764,79680,145.7969970703125
1678788408.7316773,80640,150.2005157470703
1678788409.8226779,81600,151.2398681640625
1678788411.2116776,82560,148.25836181640625
1678788412.3297253,83520,140.44784545898438
1678788413.7927241,84480,135.70248413085938
1678788414.8677247,85440,147.53196716308594
1678788416.3082397,86400,142.79421997070312
1678788417.478238,87360,141.0825653076172
1678788418.8512397,88320,145.64633178710938
1678788420.0082393,89280,144.99472045898438
1678788421.2852445,90240,147.25457763671875
1678788422.4327755,91200,131.43704223632812
1678788423.5157747,92160,147.65625
1678788424.932776,93120,143.75953674316406
1678788426.0397751,94080,135.66339111328125
1678788427.3727753,95040,135.55955505371094
1678788428.4852865,96000,127.06056213378906
1678788429.8648248,96960,141.64678955078125
1678788430.9918814,97920,144.65859985351562
1678788432.3328795,98880,136.03933715820312
1678788433.4348807,99840,134.6796875
1678788434.7628806,100800,140.94947814941406
1678788435.9073951,101760,136.23800659179688
1678788437.234935,102720,145.57763671875
1678788438.389935,103680,139.85792541503906
1678788439.7609348,104640,142.1455078125
1678788440.9139352,105600,137.80316162109375
1678788442.2259352,106560,137.4613037109375
1678788443.3509355,107520,125.81437683105469
1678788444.4534657,108480,134.77374267578125
1678788445.7940075,109440,143.71844482421875
1678788446.9260068,110400,146.46510314941406
1678788448.238007,111360,125.6770248413086
1678788449.3320067,112320,132.8474884033203
1678788450.707007,113280,138.2396697998047
1678788451.8290074,114240,124.81646728515625
1678788453.1790075,115200,129.46546936035156
1678788454.2715218,116160,136.25250244140625
1678788455.5625222,117120,124.31398010253906
1678788456.6635218,118080,124.68939208984375
1678788458.03505,119040,129.24700927734375
1678788459.11105,120000,126.65848541259766
1678788460.4105608,120960,124.43526458740234
1678788461.4775612,121920,120.85906982421875
1678788462.5100718,122880,121.26599884033203
1678788463.8610716,123840,112.63825988769531
1678788464.925072,124800,121.69446563720703
1678788466.280073,125760,128.4467315673828
1678788467.324072,126720,115.95702362060547
1678788468.603613,127680,114.73721313476562
1678788469.6706123,128640,122.10944366455078
1678788470.9166114,129600,124.7017822265625
1678788472.0846114,130560,128.5661163330078
1678788473.3066127,131520,119.05375671386719
1678788474.3766122,132480,113.42408752441406
1678788475.669613,133440,115.19400787353516
1678788476.6776123,134400,119.08806610107422
1678788478.0576127,135360,114.32677459716797
1678788479.0766127,136320,114.39259338378906
1678788480.3941543,137280,108.16868591308594
1678788481.486154,138240,112.87881469726562
1678788482.4892032,139200,120.34757232666016
1678788483.901204,140160,121.80896759033203
1678788484.884203,141120,122.95063781738281
1678788486.191204,142080,113.6727523803711
1678788487.2652037,143040,119.62356567382812
1678788488.523203,144000,113.23689270019531
1678788489.6122046,144960,118.31501770019531
1678788490.8752036,145920,115.26788330078125
1678788491.8457458,146880,116.30474853515625
1678788493.2137458,147840,117.60930633544922
1678788494.1697464,148800,114.65289306640625
1678788495.5332599,149760,114.31450653076172
1678788496.5392606,150720,118.1269760131836
1678788497.867803,151680,113.16132354736328
1678788498.9228024,152640,112.03024291992188
1678788499.8858058,153600,110.15182495117188
1678788501.1988037,154560,115.65868377685547
1678788502.2238033,155520,111.6725845336914
1678788503.5608027,156480,117.80455017089844
1678788504.5758033,157440,112.0976791381836
1678788505.8483448,158400,110.16513061523438
1678788506.8478866,159360,107.5313949584961
1678788508.2448857,160320,110.29356384277344
1678788509.2378862,161280,109.92158508300781
1678788510.5348864,162240,116.8233871459961
1678788511.5218863,163200,114.97016906738281
1678788512.7873933,164160,111.06798553466797
1678788513.8193944,165120,114.0396499633789
1678788515.1483943,166080,110.17395782470703
1678788516.145393,167040,117.60529327392578
1678788517.4583943,168000,115.02747344970703
1678788518.4659288,168960,115.38182067871094
1678788519.5099287,169920,115.03981018066406
1678788520.8004637,170880,107.06961822509766
1678788521.7904644,171840,116.04483795166016
1678788523.0714643,172800,108.05194854736328
1678788524.1074648,173760,109.37142181396484
1678788525.3454638,174720,111.19630432128906
1678788526.395972,175680,109.92897033691406
1678788527.625973,176640,113.84188079833984
1678788528.6439726,177600,116.70271301269531
1678788529.961973,178560,115.68578338623047
1678788530.9899714,179520,116.35810089111328
1678788532.2719734,180480,111.19676971435547
1678788533.2909732,181440,117.65856170654297
1678788534.5279732,182400,109.87708282470703
1678788535.6025088,183360,116.84353637695312
1678788536.5595088,184320,117.0019302368164
1678788537.8845084,185280,112.68838500976562
1678788538.9335084,186240,111.14095306396484
1678788540.1825087,187200,109.67604064941406
1678788541.264508,188160,115.12569427490234
1678788542.4835618,189120,115.91014099121094
1678788543.5060756,190080,114.16073608398438
1678788544.807075,191040,113.61156463623047
1678788545.8370762,192000,116.2746353149414
1678788547.1070757,192960,113.31787872314453
1678788548.1130753,193920,110.10530090332031
1678788549.348076,194880,114.86955261230469
1678788550.4060757,195840,113.8201675415039
1678788551.6355896,196800,113.21405029296875
1678788552.677589,197760,114.59252166748047
1678788553.9361327,198720,115.1944808959961
1678788555.0031312,199680,106.95626068115234
1678788556.0171323,200640,111.4337387084961
1678788557.3006802,201600,113.73278045654297
1678788558.3236792,202560,114.4756851196289
1678788559.5806801,203520,117.20877838134766
1678788560.5711937,204480,114.80261993408203
1678788561.8941934,205440,116.53662109375
1678788562.902735,206400,109.380615234375
1678788564.2292454,207360,116.45976257324219
1678788565.1862454,208320,109.66873931884766
