mobilenet,30,8,670.7121056100299,653.9443029697791
densenet201,30,16,137.32134509995433,133.88831147245546
resnet50,20,16,230.37118686266436,224.61190719109774
vgg19,20,16,99.24503655647273,96.7639106425609
